time_seconds,current_time,x,y
25.947192,2024-05-27T21:24:31.882Z,715,313
25.963847,2024-05-27T21:24:31.882Z,710,315
25.980502,2024-05-27T21:24:31.882Z,688,354
25.997156,2024-05-27T21:24:31.882Z,693,356
26.013811,2024-05-27T21:24:32.882Z,717,319
26.030466,2024-05-27T21:24:32.882Z,707,319
26.047121,2024-05-27T21:24:32.882Z,685,358
26.063776,2024-05-27T21:24:32.882Z,689,357
26.080431,2024-05-27T21:24:32.882Z,713,320
26.097085,2024-05-27T21:24:32.882Z,705,317
26.11374,2024-05-27T21:24:32.882Z,707,318
26.130395,2024-05-27T21:24:32.882Z,712,321
26.147049,2024-05-27T21:24:32.882Z,712,319
26.163704,2024-05-27T21:24:32.882Z,704,318
26.180359,2024-05-27T21:24:32.882Z,706,319
26.197014,2024-05-27T21:24:32.882Z,750,318
26.213669,2024-05-27T21:24:32.882Z,755,353
26.230324,2024-05-27T21:24:32.882Z,770,352
26.246979,2024-05-27T21:24:32.882Z,765,353
26.263633,2024-05-27T21:24:32.882Z,766,356
26.280288,2024-05-27T21:24:32.882Z,769,354
26.296943,2024-05-27T21:24:32.882Z,771,352
26.313597,2024-05-27T21:24:32.882Z,765,354
26.330252,2024-05-27T21:24:32.882Z,765,352
26.346907,2024-05-27T21:24:32.882Z,770,352
26.363561,2024-05-27T21:24:32.882Z,768,352
26.380217,2024-05-27T21:24:32.882Z,767,353
26.396872,2024-05-27T21:24:32.882Z,765,353
26.413526,2024-05-27T21:24:32.882Z,763,349
26.430181,2024-05-27T21:24:32.882Z,765,349
26.446836,2024-05-27T21:24:32.882Z,766,347
26.463491,2024-05-27T21:24:32.882Z,765,346
26.480145,2024-05-27T21:24:32.882Z,767,352
26.4968,2024-05-27T21:24:32.882Z,772,354
26.513456,2024-05-27T21:24:32.882Z,771,352
26.53011,2024-05-27T21:24:32.882Z,766,353
26.546765,2024-05-27T21:24:32.882Z,763,356
26.56342,2024-05-27T21:24:32.882Z,765,357
26.580074,2024-05-27T21:24:32.882Z,789,357
26.596729,2024-05-27T21:24:32.882Z,823,354
26.613384,2024-05-27T21:24:32.882Z,828,352
26.630038,2024-05-27T21:24:32.882Z,826,354
26.646693,2024-05-27T21:24:32.882Z,826,357
26.663348,2024-05-27T21:24:32.882Z,828,355
26.680002,2024-05-27T21:24:32.882Z,823,354
26.696657,2024-05-27T21:24:32.882Z,825,355
26.713313,2024-05-27T21:24:32.882Z,829,358
26.729968,2024-05-27T21:24:32.882Z,828,359
26.746622,2024-05-27T21:24:32.882Z,827,357
26.763277,2024-05-27T21:24:32.882Z,826,358
26.779932,2024-05-27T21:24:32.882Z,831,358
26.796586,2024-05-27T21:24:32.882Z,830,359
26.813241,2024-05-27T21:24:32.882Z,829,357
26.829897,2024-05-27T21:24:32.882Z,833,355
26.846551,2024-05-27T21:24:32.882Z,834,360
26.863206,2024-05-27T21:24:32.882Z,833,360
26.879861,2024-05-27T21:24:32.882Z,834,361
26.896515,2024-05-27T21:24:32.882Z,834,363
26.91317,2024-05-27T21:24:32.882Z,828,361
26.929825,2024-05-27T21:24:32.882Z,825,360
26.946479,2024-05-27T21:24:32.882Z,828,360
26.963134,2024-05-27T21:24:32.882Z,829,360
26.979789,2024-05-27T21:24:32.882Z,827,356
26.996444,2024-05-27T21:24:32.882Z,827,354
27.013098,2024-05-27T21:24:33.882Z,828,359
27.029754,2024-05-27T21:24:33.882Z,815,358
27.046409,2024-05-27T21:24:33.882Z,808,355
27.063063,2024-05-27T21:24:33.882Z,812,354
27.079718,2024-05-27T21:24:33.882Z,809,350
27.096373,2024-05-27T21:24:33.882Z,808,350
27.113027,2024-05-27T21:24:33.882Z,812,351
27.129682,2024-05-27T21:24:33.882Z,810,357
27.146338,2024-05-27T21:24:33.882Z,810,373
27.162992,2024-05-27T21:24:33.882Z,809,364
27.179647,2024-05-27T21:24:33.882Z,806,363
27.196302,2024-05-27T21:24:33.882Z,807,365
27.212956,2024-05-27T21:24:33.882Z,807,365
27.229611,2024-05-27T21:24:33.882Z,761,365
27.246266,2024-05-27T21:24:33.882Z,709,345
27.262921,2024-05-27T21:24:33.882Z,691,350
27.279575,2024-05-27T21:24:33.882Z,698,375
27.29623,2024-05-27T21:24:33.882Z,706,371
27.312885,2024-05-27T21:24:33.882Z,702,374
27.329539,2024-05-27T21:24:33.882Z,698,373
27.346195,2024-05-27T21:24:33.882Z,707,372
27.36285,2024-05-27T21:24:33.882Z,705,370
27.379504,2024-05-27T21:24:33.882Z,702,366
27.396159,2024-05-27T21:24:33.882Z,704,367
27.412814,2024-05-27T21:24:33.882Z,698,360
27.429468,2024-05-27T21:24:33.882Z,699,359
27.446123,2024-05-27T21:24:33.882Z,700,354
27.462778,2024-05-27T21:24:33.882Z,701,356
27.479432,2024-05-27T21:24:33.882Z,708,366
27.496087,2024-05-27T21:24:33.882Z,707,367
27.512743,2024-05-27T21:24:33.882Z,704,368
27.529398,2024-05-27T21:24:33.882Z,711,366
27.546052,2024-05-27T21:24:33.882Z,721,340
27.562707,2024-05-27T21:24:33.882Z,769,336
27.579362,2024-05-27T21:24:33.882Z,779,362
27.596016,2024-05-27T21:24:33.882Z,780,362
27.612671,2024-05-27T21:24:33.882Z,771,337
27.629326,2024-05-27T21:24:33.882Z,772,338
27.64598,2024-05-27T21:24:33.882Z,778,362
27.662636,2024-05-27T21:24:33.882Z,778,362
27.679291,2024-05-27T21:24:33.882Z,773,339
27.695945,2024-05-27T21:24:33.882Z,771,341
27.7126,2024-05-27T21:24:33.882Z,778,361
27.729255,2024-05-27T21:24:33.882Z,778,360
27.745909,2024-05-27T21:24:33.882Z,772,359
27.762564,2024-05-27T21:24:33.882Z,774,359
27.779219,2024-05-27T21:24:33.882Z,777,361
27.795874,2024-05-27T21:24:33.882Z,776,362
27.812528,2024-05-27T21:24:33.882Z,769,367
27.829184,2024-05-27T21:24:33.882Z,769,369
27.845839,2024-05-27T21:24:33.882Z,788,367
27.862493,2024-05-27T21:24:33.882Z,851,371
27.879148,2024-05-27T21:24:33.882Z,893,365
27.895803,2024-05-27T21:24:33.882Z,898,363
27.912457,2024-05-27T21:24:33.882Z,896,358
27.929112,2024-05-27T21:24:33.882Z,896,357
27.945767,2024-05-27T21:24:33.882Z,896,361
27.962421,2024-05-27T21:24:33.882Z,890,360
27.979077,2024-05-27T21:24:33.882Z,887,361
27.995732,2024-05-27T21:24:33.882Z,893,363
28.012386,2024-05-27T21:24:34.882Z,895,360
28.029041,2024-05-27T21:24:34.882Z,893,359
28.045696,2024-05-27T21:24:34.882Z,897,356
28.062351,2024-05-27T21:24:34.882Z,898,358
28.079005,2024-05-27T21:24:34.882Z,894,358
28.09566,2024-05-27T21:24:34.882Z,894,361
28.112316,2024-05-27T21:24:34.882Z,895,370
28.12897,2024-05-27T21:24:34.882Z,897,371
28.145625,2024-05-27T21:24:34.882Z,895,375
28.16228,2024-05-27T21:24:34.882Z,931,373
28.178934,2024-05-27T21:24:34.882Z,972,367
28.195589,2024-05-27T21:24:34.882Z,983,365
28.212244,2024-05-27T21:24:34.882Z,987,361
28.228898,2024-05-27T21:24:34.882Z,987,364
28.245553,2024-05-27T21:24:34.882Z,987,360
28.262208,2024-05-27T21:24:34.882Z,986,360
28.278862,2024-05-27T21:24:34.882Z,984,367
28.295518,2024-05-27T21:24:34.882Z,987,367
28.312173,2024-05-27T21:24:34.882Z,988,366
28.328828,2024-05-27T21:24:34.882Z,986,367
28.345482,2024-05-27T21:24:34.882Z,985,369
28.362137,2024-05-27T21:24:34.882Z,985,370
28.378792,2024-05-27T21:24:34.882Z,988,367
28.395446,2024-05-27T21:24:34.882Z,989,367
28.412102,2024-05-27T21:24:34.882Z,1006,369
28.428757,2024-05-27T21:24:34.882Z,992,421
28.445411,2024-05-27T21:24:34.882Z,985,424
28.462066,2024-05-27T21:24:34.882Z,987,424
28.478721,2024-05-27T21:24:34.882Z,990,421
28.495375,2024-05-27T21:24:34.882Z,990,422
28.51203,2024-05-27T21:24:34.882Z,984,433
28.528685,2024-05-27T21:24:34.882Z,985,432
28.545339,2024-05-27T21:24:34.882Z,989,421
28.561994,2024-05-27T21:24:34.882Z,992,423
28.578649,2024-05-27T21:24:34.882Z,993,422
28.595304,2024-05-27T21:24:34.882Z,991,422
28.611959,2024-05-27T21:24:34.882Z,986,423
28.628614,2024-05-27T21:24:34.882Z,983,423
28.645269,2024-05-27T21:24:34.882Z,990,423
28.661923,2024-05-27T21:24:34.882Z,993,424
28.678578,2024-05-27T21:24:34.882Z,992,428
28.695233,2024-05-27T21:24:34.882Z,1014,381
28.711888,2024-05-27T21:24:34.882Z,1003,376
28.728543,2024-05-27T21:24:34.882Z,1006,377
28.745198,2024-05-27T21:24:34.882Z,1005,376
28.761852,2024-05-27T21:24:34.882Z,1007,376
28.778507,2024-05-27T21:24:34.882Z,1011,382
28.795162,2024-05-27T21:24:34.882Z,976,431
28.811816,2024-05-27T21:24:34.882Z,975,436
28.828471,2024-05-27T21:24:34.882Z,1012,386
28.845126,2024-05-27T21:24:34.882Z,1013,377
28.861781,2024-05-27T21:24:34.882Z,977,417
28.878435,2024-05-27T21:24:34.882Z,979,430
28.89509,2024-05-27T21:24:34.882Z,998,430
28.911745,2024-05-27T21:24:34.882Z,1052,431
28.9284,2024-05-27T21:24:34.882Z,1053,429
28.945055,2024-05-27T21:24:34.882Z,1039,424
28.96171,2024-05-27T21:24:34.882Z,1040,427
28.978364,2024-05-27T21:24:34.882Z,1044,434
28.995019,2024-05-27T21:24:34.882Z,1043,433
29.011674,2024-05-27T21:24:35.882Z,1043,419
29.028328,2024-05-27T21:24:35.882Z,1043,422
29.044983,2024-05-27T21:24:35.882Z,1045,421
29.061638,2024-05-27T21:24:35.882Z,1043,418
29.078292,2024-05-27T21:24:35.882Z,1056,426
29.094947,2024-05-27T21:24:35.882Z,1057,428
29.111602,2024-05-27T21:24:35.882Z,1054,425
29.128257,2024-05-27T21:24:35.882Z,1054,424
29.144911,2024-05-27T21:24:35.882Z,1051,424
29.161566,2024-05-27T21:24:35.882Z,1049,425
29.178221,2024-05-27T21:24:35.882Z,1046,418
29.194875,2024-05-27T21:24:35.882Z,1047,419
29.21153,2024-05-27T21:24:35.882Z,1054,426
29.228185,2024-05-27T21:24:35.882Z,1053,425
29.24484,2024-05-27T21:24:35.882Z,1053,422
29.261495,2024-05-27T21:24:35.882Z,1053,421
29.27815,2024-05-27T21:24:35.882Z,1053,426
29.294804,2024-05-27T21:24:35.882Z,1051,427
29.311459,2024-05-27T21:24:35.882Z,1045,425
29.328114,2024-05-27T21:24:35.882Z,1047,425
29.344768,2024-05-27T21:24:35.882Z,1088,417
29.361423,2024-05-27T21:24:35.882Z,1099,418
29.378078,2024-05-27T21:24:35.882Z,1094,422
29.394733,2024-05-27T21:24:35.882Z,1095,423
29.411387,2024-05-27T21:24:35.882Z,1092,427
29.428042,2024-05-27T21:24:35.882Z,1091,427
29.444697,2024-05-27T21:24:35.882Z,1093,420
29.461351,2024-05-27T21:24:35.882Z,1096,418
29.478006,2024-05-27T21:24:35.882Z,1089,417
29.494661,2024-05-27T21:24:35.882Z,1086,418
29.511315,2024-05-27T21:24:35.882Z,1094,422
29.52797,2024-05-27T21:24:35.882Z,1097,421
29.544625,2024-05-27T21:24:35.882Z,1103,428
29.56128,2024-05-27T21:24:35.882Z,1079,430
29.577935,2024-05-27T21:24:35.882Z,922,422
29.59459,2024-05-27T21:24:35.882Z,731,380
29.611244,2024-05-27T21:24:35.882Z,714,395
29.627899,2024-05-27T21:24:35.882Z,718,395
29.644554,2024-05-27T21:24:35.882Z,724,392
29.661209,2024-05-27T21:24:35.882Z,728,389
29.677863,2024-05-27T21:24:35.882Z,728,385
29.694518,2024-05-27T21:24:35.882Z,725,385
29.711173,2024-05-27T21:24:35.882Z,720,390
29.727827,2024-05-27T21:24:35.882Z,724,388
29.744482,2024-05-27T21:24:35.882Z,725,383
29.761137,2024-05-27T21:24:35.882Z,723,384
29.777791,2024-05-27T21:24:35.882Z,728,384
29.794446,2024-05-27T21:24:35.882Z,728,385
29.811101,2024-05-27T21:24:35.882Z,724,376
29.827755,2024-05-27T21:24:35.882Z,725,376
29.84441,2024-05-27T21:24:35.882Z,726,379
29.861065,2024-05-27T21:24:35.882Z,726,379
29.87772,2024-05-27T21:24:35.882Z,726,376
29.894375,2024-05-27T21:24:35.882Z,724,375
29.91103,2024-05-27T21:24:35.882Z,725,377
29.927685,2024-05-27T21:24:35.882Z,726,377
29.944339,2024-05-27T21:24:35.882Z,725,374
29.960994,2024-05-27T21:24:35.882Z,725,373
29.977649,2024-05-27T21:24:35.882Z,722,379
29.994303,2024-05-27T21:24:35.882Z,722,381
30.010958,2024-05-27T21:24:36.882Z,721,379
30.027613,2024-05-27T21:24:36.882Z,718,379
30.044267,2024-05-27T21:24:36.882Z,718,378
30.060922,2024-05-27T21:24:36.882Z,718,374
30.077577,2024-05-27T21:24:36.882Z,718,373
30.094231,2024-05-27T21:24:36.882Z,716,372
30.110886,2024-05-27T21:24:36.882Z,716,367
30.127541,2024-05-27T21:24:36.882Z,724,360
30.144195,2024-05-27T21:24:36.882Z,728,359
30.16085,2024-05-27T21:24:36.882Z,728,361
30.177505,2024-05-27T21:24:36.882Z,727,359
30.194161,2024-05-27T21:24:36.882Z,723,360
30.210815,2024-05-27T21:24:36.882Z,720,358
30.22747,2024-05-27T21:24:36.882Z,718,358
30.244125,2024-05-27T21:24:36.882Z,720,357
30.260779,2024-05-27T21:24:36.882Z,717,355
30.277434,2024-05-27T21:24:36.882Z,717,358
30.294089,2024-05-27T21:24:36.882Z,718,358
30.310743,2024-05-27T21:24:36.882Z,720,356
30.327398,2024-05-27T21:24:36.882Z,724,354
30.344053,2024-05-27T21:24:36.882Z,720,354
30.360707,2024-05-27T21:24:36.882Z,718,355
30.377362,2024-05-27T21:24:36.882Z,714,360
30.394017,2024-05-27T21:24:36.882Z,715,361
30.410671,2024-05-27T21:24:36.882Z,717,355
30.427326,2024-05-27T21:24:36.882Z,713,355
30.443981,2024-05-27T21:24:36.882Z,716,355
30.460636,2024-05-27T21:24:36.882Z,722,354
30.47729,2024-05-27T21:24:36.882Z,723,354
30.493945,2024-05-27T21:24:36.882Z,723,353
30.510601,2024-05-27T21:24:36.882Z,722,355
30.527255,2024-05-27T21:24:36.882Z,721,357
30.54391,2024-05-27T21:24:36.882Z,719,357
30.560565,2024-05-27T21:24:36.882Z,716,356
30.577219,2024-05-27T21:24:36.882Z,715,353
30.593874,2024-05-27T21:24:36.882Z,753,372
30.610529,2024-05-27T21:24:36.882Z,810,403
30.627183,2024-05-27T21:24:36.882Z,948,510
30.643838,2024-05-27T21:24:36.882Z,946,515
30.660493,2024-05-27T21:24:36.882Z,937,519
30.677147,2024-05-27T21:24:36.882Z,931,541
30.693802,2024-05-27T21:24:36.882Z,927,543
30.710457,2024-05-27T21:24:36.882Z,930,519
30.727112,2024-05-27T21:24:36.882Z,928,520
30.743766,2024-05-27T21:24:36.882Z,931,546
30.760421,2024-05-27T21:24:36.882Z,933,545
30.777076,2024-05-27T21:24:36.882Z,935,522
30.79373,2024-05-27T21:24:36.882Z,936,521
30.810385,2024-05-27T21:24:36.882Z,935,545
30.827041,2024-05-27T21:24:36.882Z,933,545
30.843695,2024-05-27T21:24:36.882Z,931,545
30.86035,2024-05-27T21:24:36.882Z,931,535
30.877005,2024-05-27T21:24:36.882Z,932,517
30.893659,2024-05-27T21:24:36.882Z,930,510
30.910314,2024-05-27T21:24:36.882Z,934,506
30.926969,2024-05-27T21:24:36.882Z,934,505
30.943623,2024-05-27T21:24:36.882Z,937,507
30.960278,2024-05-27T21:24:36.882Z,939,509
30.976933,2024-05-27T21:24:36.882Z,934,503
30.993588,2024-05-27T21:24:36.882Z,936,504
31.010242,2024-05-27T21:24:37.882Z,941,503
31.026897,2024-05-27T21:24:37.882Z,944,503
31.043552,2024-05-27T21:24:37.882Z,943,503
31.060206,2024-05-27T21:24:37.882Z,940,500
31.076861,2024-05-27T21:24:37.882Z,945,500
31.093516,2024-05-27T21:24:37.882Z,944,502
31.11017,2024-05-27T21:24:37.882Z,945,498
31.126825,2024-05-27T21:24:37.882Z,947,498
31.143481,2024-05-27T21:24:37.882Z,946,501
31.160135,2024-05-27T21:24:37.882Z,945,501
31.17679,2024-05-27T21:24:37.882Z,940,495
31.193445,2024-05-27T21:24:37.882Z,943,495
31.210099,2024-05-27T21:24:37.882Z,940,493
31.226754,2024-05-27T21:24:37.882Z,942,491
31.243409,2024-05-27T21:24:37.882Z,937,493
31.260064,2024-05-27T21:24:37.882Z,934,475
31.276718,2024-05-27T21:24:37.882Z,943,451
31.293373,2024-05-27T21:24:37.882Z,942,444
31.310028,2024-05-27T21:24:37.882Z,946,452
31.326682,2024-05-27T21:24:37.882Z,948,454
31.343337,2024-05-27T21:24:37.882Z,944,449
31.359992,2024-05-27T21:24:37.882Z,945,449
31.376646,2024-05-27T21:24:37.882Z,943,450
31.393301,2024-05-27T21:24:37.882Z,942,453
31.409956,2024-05-27T21:24:37.882Z,941,455
31.42661,2024-05-27T21:24:37.882Z,941,456
31.443265,2024-05-27T21:24:37.882Z,942,455
31.459921,2024-05-27T21:24:37.882Z,941,453
31.476575,2024-05-27T21:24:37.882Z,939,455
31.49323,2024-05-27T21:24:37.882Z,934,458
31.509885,2024-05-27T21:24:37.882Z,941,468
31.52654,2024-05-27T21:24:37.882Z,960,617
31.543194,2024-05-27T21:24:37.882Z,950,655
31.559849,2024-05-27T21:24:37.882Z,945,657
31.576504,2024-05-27T21:24:37.882Z,944,659
31.593158,2024-05-27T21:24:37.882Z,944,658
31.609813,2024-05-27T21:24:37.882Z,943,657
31.626468,2024-05-27T21:24:37.882Z,942,657
31.643122,2024-05-27T21:24:37.882Z,945,634
31.659777,2024-05-27T21:24:37.882Z,947,636
31.676432,2024-05-27T21:24:37.882Z,941,660
31.693086,2024-05-27T21:24:37.882Z,937,655
31.709741,2024-05-27T21:24:37.882Z,937,654
31.726396,2024-05-27T21:24:37.882Z,941,655
31.74305,2024-05-27T21:24:37.882Z,941,651
31.759706,2024-05-27T21:24:37.882Z,943,654
31.776361,2024-05-27T21:24:37.882Z,943,655
31.793016,2024-05-27T21:24:37.882Z,945,656
31.80967,2024-05-27T21:24:37.882Z,944,658
31.826325,2024-05-27T21:24:37.882Z,945,661
31.84298,2024-05-27T21:24:37.882Z,950,665
31.859634,2024-05-27T21:24:37.882Z,945,662
31.876289,2024-05-27T21:24:37.882Z,945,661
31.892944,2024-05-27T21:24:37.882Z,952,663
31.909598,2024-05-27T21:24:37.882Z,951,662
31.926253,2024-05-27T21:24:37.882Z,950,661
31.942908,2024-05-27T21:24:37.882Z,948,662
31.959562,2024-05-27T21:24:37.882Z,947,662
31.976217,2024-05-27T21:24:37.882Z,950,664
31.992872,2024-05-27T21:24:37.882Z,952,663
32.009526,2024-05-27T21:24:38.882Z,956,662
32.026181,2024-05-27T21:24:38.882Z,960,661
32.042836,2024-05-27T21:24:38.882Z,957,659
32.059491,2024-05-27T21:24:38.882Z,919,675
32.076146,2024-05-27T21:24:38.882Z,867,687
32.092801,2024-05-27T21:24:38.882Z,755,785
32.109456,2024-05-27T21:24:38.882Z,754,804
32.12611,2024-05-27T21:24:38.882Z,752,806
32.142765,2024-05-27T21:24:38.882Z,758,802
32.15942,2024-05-27T21:24:38.882Z,761,803
32.176074,2024-05-27T21:24:38.882Z,758,808
32.192729,2024-05-27T21:24:38.882Z,760,803
32.209384,2024-05-27T21:24:38.882Z,762,806
32.226038,2024-05-27T21:24:38.882Z,762,805
32.242693,2024-05-27T21:24:38.882Z,766,773
32.259348,2024-05-27T21:24:38.882Z,760,775
32.276002,2024-05-27T21:24:38.882Z,760,803
32.292657,2024-05-27T21:24:38.882Z,787,788
32.309312,2024-05-27T21:24:38.882Z,806,747
32.325967,2024-05-27T21:24:38.882Z,816,741
32.342621,2024-05-27T21:24:38.882Z,820,769
32.359276,2024-05-27T21:24:38.882Z,820,770
