x,y,time_seconds,isnan
743,618,68.167809,False
736,613,68.18446399999999,False
753,614,68.201119,False
775,632,68.21777399999999,False
775,635,68.23442800000001,False
773,617,68.251083,False
773,619,68.26773800000001,False
776,617,68.284392,False
777,612,68.30104700000001,False
769,604,68.317702,False
764,604,68.33435600000001,False
765,604,68.351011,False
773,608,68.36766600000001,False
776,626,68.38432,False
772,570,68.40097499999999,False
771,474,68.41763,False
806,285,68.43428499999999,False
813,287,68.450939,False
808,289,68.46759399999999,False
805,288,68.484249,False
807,287,68.500903,False
808,283,68.51755800000001,False
810,284,68.534213,False
810,281,68.55086700000001,False
811,283,68.567523,False
813,279,68.58417800000001,False
814,280,68.600832,False
794,279,68.61748700000001,False
794,278,68.634142,False
807,282,68.65079600000001,False
761,289,68.667451,False
732,297,68.68410600000001,False
736,296,68.700761,False
737,296,68.71741499999999,False
738,297,68.73407,False
738,287,68.75072499999999,False
738,286,68.767379,False
735,299,68.78403399999999,False
736,298,68.800689,False
735,291,68.817343,False
734,290,68.83399800000001,False
735,291,68.850653,False
735,290,68.86730700000001,False
763,243,68.883962,False
766,245,68.90061700000001,False
734,297,68.917271,False
719,301,68.93392700000001,False
714,302,68.950582,False
717,303,68.96723700000001,False
729,240,68.983891,False
733,239,69.00054600000001,False
711,285,69.017201,False
709,287,69.03385499999999,False
731,242,69.05051,False
732,239,69.06716499999999,False
717,300,69.083819,False
716,304,69.10047399999999,False
707,287,69.117129,False
716,280,69.133783,False
730,289,69.15043800000001,False
744,342,69.167093,False
744,335,69.18374700000001,False
743,339,69.200402,False
796,333,69.21705700000001,False
788,309,69.233712,False
772,289,69.25036600000001,False
768,287,69.267021,False
773,283,69.28367600000001,False
744,341,69.30033,False
747,337,69.31698600000001,False
746,336,69.333641,False
804,348,69.35029499999999,False
790,317,69.36695,False
773,285,69.38360499999999,False
775,284,69.400259,False
775,287,69.41691399999999,False
742,344,69.433569,False
742,339,69.450223,False
736,338,69.46687800000001,False
810,343,69.483533,False
879,377,69.50018800000001,False
922,422,69.516842,False
918,422,69.53349700000001,False
915,423,69.550152,False
911,423,69.56680600000001,False
911,420,69.583461,False
909,428,69.60011600000001,False
884,438,69.61677,False
752,598,69.63342499999999,False
746,632,69.65008,False
760,627,69.66673399999999,False
764,628,69.683389,False
757,636,69.70004499999999,False
758,638,69.716699,False
756,632,69.73335399999999,False
756,626,69.750009,False
756,634,69.76666399999999,False
757,643,69.78331800000001,False
750,627,69.799973,False
745,601,69.81662800000001,False
750,599,69.833282,False
754,608,69.84993700000001,False
750,603,69.866592,False
747,606,69.88324600000001,False
751,613,69.899901,False
758,622,69.91655600000001,False
760,625,69.93321,False
758,627,69.94986499999999,False
758,628,69.96652,False
757,626,69.98317399999999,False
753,625,69.999829,False
748,624,70.01648399999999,False
749,627,70.033139,False
751,633,70.049793,False
753,636,70.066449,False
755,640,70.08310399999999,False
752,638,70.09975800000001,False
752,629,70.116413,False
752,631,70.13306800000001,False
752,638,70.149722,False
758,640,70.16637700000001,False
764,641,70.183032,False
765,642,70.19968600000001,False
771,642,70.216341,False
769,644,70.23299600000001,False
768,648,70.24965,False
768,648,70.26630499999999,False
766,648,70.28296,False
766,646,70.29961499999999,False
765,643,70.316269,False
761,644,70.33292399999999,False
765,644,70.349579,False
761,640,70.366233,False
758,636,70.38288800000001,False
747,631,70.399543,False
744,625,70.41619700000001,False
749,623,70.432852,False
744,628,70.44950800000001,False
743,629,70.466162,False
744,627,70.48281700000001,False
740,624,70.499472,False
735,628,70.51612600000001,False
734,630,70.532781,False
735,627,70.54943600000001,False
736,626,70.566091,False
733,616,70.58274499999999,False
740,612,70.5994,False
739,609,70.61605499999999,False
734,611,70.632709,False
732,617,70.64936399999999,False
727,609,70.666019,False
731,603,70.682673,False
735,590,70.69932800000001,False
743,572,70.715983,False
764,596,70.73263700000001,False
764,608,70.749292,False
751,604,70.76594700000001,False
751,601,70.782601,False
756,598,70.79925600000001,False
760,595,70.815911,False
753,604,70.83256700000001,False
759,598,70.849221,False
776,590,70.86587600000001,False
766,593,70.882531,False
749,588,70.89918499999999,False
746,581,70.91584,False
766,595,70.93249499999999,False
764,601,70.949149,False
762,596,70.96580399999999,False
799,563,70.982459,False
889,396,70.999113,False
905,366,71.01576800000001,False
909,357,71.032423,False
905,362,71.04907700000001,False
919,375,71.065732,False
907,363,71.08238700000001,False
885,355,71.099042,False
884,354,71.11569600000001,False
892,354,71.132351,False
913,353,71.14900600000001,False
903,353,71.16566,False
864,344,71.18231499999999,False
859,345,71.198971,False
878,357,71.21562499999999,False
891,375,71.23228,False
796,337,71.24893499999999,False
746,307,71.265589,False
725,291,71.28224399999999,False
733,292,71.298899,False
751,311,71.315553,False
748,309,71.33220800000001,False
747,311,71.348863,False
750,306,71.36551800000001,False
736,285,71.382172,False
731,289,71.39882700000001,False
747,309,71.415482,False
752,310,71.43213600000001,False
752,313,71.448791,False
745,312,71.46544700000001,False
739,311,71.482101,False
743,312,71.49875600000001,False
749,317,71.515411,False
745,315,71.53206499999999,False
739,314,71.54872,False
731,311,71.56537499999999,False
737,294,71.582029,False
794,289,71.59868399999999,False
804,311,71.615339,False
804,313,71.63199399999999,False
803,311,71.64864800000001,False
805,308,71.665303,False
802,308,71.68195800000001,False
802,310,71.698612,False
806,316,71.71526700000001,False
805,316,71.731922,False
801,311,71.74857600000001,False
803,311,71.765231,False
804,313,71.78188600000001,False
805,313,71.79854,False
802,312,71.81519499999999,False
802,312,71.831851,False
806,313,71.84850499999999,False
775,310,71.86516,False
737,286,71.88181499999999,False
728,281,71.89847,False
727,278,71.91512399999999,False
728,280,71.931779,False
733,291,71.94843499999999,False
732,291,71.965089,False
733,293,71.98174399999999,False
732,294,71.998399,False
726,278,72.015053,False
725,278,72.03170800000001,False
724,278,72.048363,False
679,318,72.06501700000001,False
734,309,72.081672,False
726,300,72.09832700000001,False
728,302,72.114981,False
728,300,72.13163600000001,False
725,300,72.148291,False
724,299,72.16494599999999,False
726,302,72.1816,False
728,300,72.19825499999999,False
754,280,72.21491,False
924,274,72.23156399999999,False
1014,272,72.248219,False
953,373,72.26487399999999,False
1046,278,72.28152800000001,False
1036,272,72.298183,False
1138,164,72.31483800000001,False
1102,181,72.331493,False
1072,230,72.34814800000001,False
1040,280,72.364803,False
1049,282,72.38145700000001,False
1050,283,72.398112,False
1143,182,72.41476700000001,False
1101,187,72.431422,False
1072,235,72.44807600000001,False
1041,284,72.464731,False
1039,289,72.48138599999999,False
1041,290,72.49804,False
1045,292,72.51469499999999,False
1033,260,72.53135,False
944,267,72.54800399999999,False
765,317,72.564659,False
758,335,72.58131399999999,False
758,331,72.59796800000001,False
763,327,72.614623,False
765,327,72.63127800000001,False
763,326,72.647932,False
763,324,72.66458700000001,False
763,325,72.681242,False
764,327,72.69789700000001,False
760,327,72.714552,False
762,328,72.73120700000001,False
764,327,72.747862,False
764,326,72.76451599999999,False
761,325,72.781171,False
759,325,72.79782599999999,False
763,329,72.81448,False
764,327,72.83113499999999,False
760,328,72.84779,False
759,331,72.86444399999999,False
764,334,72.881099,False
788,333,72.89775399999999,False
816,335,72.91440800000001,False
826,332,72.931063,False
829,322,72.947719,False
829,323,72.96437399999999,False
829,324,72.98102800000001,False
829,324,72.997683,False
830,325,73.01433800000001,False
827,326,73.030992,False
822,315,73.04764700000001,False
826,313,73.064302,False
829,330,73.08095599999999,False
830,330,73.097611,False
842,313,73.11426599999999,False
885,313,73.13092,False
881,311,73.14757499999999,False
838,371,73.16423,False
892,353,73.18088399999999,False
887,334,73.197539,False
880,312,73.21419399999999,False
879,315,73.230849,False
883,339,73.247503,False
883,339,73.26415800000001,False
880,316,73.280813,False
882,317,73.29746700000001,False
884,317,73.314123,False
842,377,73.33077800000001,False
894,357,73.347432,False
887,338,73.36408700000001,False
885,340,73.380742,False
884,342,73.39739599999999,False
881,324,73.414051,False
928,326,73.43070599999999,False
961,331,73.44736,False
973,331,73.46401499999999,False
968,337,73.48067,False
967,337,73.49732499999999,False
973,339,73.513979,False
972,340,73.53063399999999,False
967,341,73.54729,False
966,341,73.56394399999999,False
965,338,73.580599,False
968,341,73.59725399999999,False
968,341,73.61390800000001,False
967,339,73.630563,False
974,340,73.64721800000001,False
974,342,73.663872,False
972,341,73.68052700000001,False
971,340,73.697182,False
972,342,73.71383599999999,False
995,343,73.730491,False
1016,344,73.74714599999999,False
1019,340,73.763801,False
1016,339,73.78045499999999,False
1016,341,73.79711,False
1020,334,73.81376499999999,False
1021,335,73.83042,False
1022,336,73.84707499999999,False
1022,336,73.86373,False
1019,335,73.88038399999999,False
1021,336,73.897039,False
1022,336,73.91369399999999,False
1020,335,73.93034800000001,False
1056,335,73.947003,False
1056,375,73.96365800000001,False
1050,371,73.980312,False
1048,368,73.99696700000001,False
1054,372,74.013622,False
1054,371,74.03027700000001,False
1053,375,74.046931,False
1054,374,74.06358700000001,False
1049,366,74.080242,False
1047,364,74.09689599999999,False
1051,365,74.113551,False
1054,365,74.13020599999999,False
1042,360,74.14686,False
976,325,74.16351499999999,False
846,328,74.18017,False
722,347,74.19682399999999,False
724,354,74.213479,False
720,350,74.23013399999999,False
720,358,74.24678800000001,False
718,359,74.263443,False
721,360,74.28009800000001,False
723,360,74.296753,False
744,307,74.31340700000001,False
742,308,74.330062,False
721,362,74.34671700000001,False
711,365,74.363371,False
724,312,74.38002599999999,False
726,314,74.396681,False
720,317,74.41333499999999,False
722,318,74.42999,False
725,316,74.44664599999999,False
724,316,74.4633,False
723,319,74.47995499999999,False
720,320,74.49661,False
716,321,74.51326399999999,False
717,318,74.529919,False
722,317,74.54657399999999,False
721,316,74.563229,False
719,317,74.579883,False
721,319,74.59653800000001,False
696,351,74.613193,False
850,395,74.62984700000001,False
900,423,74.646502,False
945,451,74.66315700000001,False
941,469,74.679811,False
938,473,74.69646599999999,False
940,476,74.713121,False
941,479,74.72977499999999,False
944,481,74.74643,False
943,480,74.76308499999999,False
945,475,74.779739,False
946,476,74.79639399999999,False
947,485,74.81305,False
946,484,74.82970499999999,False
946,484,74.846359,False
948,508,74.86301399999999,False
945,526,74.879669,False
947,528,74.896323,False
955,536,74.91297800000001,False
953,535,74.929633,False
948,532,74.94628700000001,False
949,534,74.962942,False
948,529,74.97959700000001,False
946,529,74.996251,False
947,534,75.01290599999999,False
948,535,75.029561,False
952,537,75.04621499999999,False
929,547,75.06287,False
865,553,75.07952499999999,False
711,620,75.09618,False
704,639,75.11283399999999,False
702,640,75.129489,False
712,644,75.14614399999999,False
716,643,75.16279800000001,False
713,638,75.17945399999999,False
715,637,75.196109,False
714,645,75.21276399999999,False
716,647,75.22941900000001,False
720,644,75.246074,False
726,644,75.26272800000001,False
745,642,75.279383,False
754,644,75.29603800000001,False
751,646,75.312692,False
747,649,75.32934700000001,False
748,653,75.346002,False
750,657,75.36265700000001,False
753,653,75.379311,False
754,653,75.39596599999999,False
752,656,75.412621,False
749,658,75.42927499999999,False
748,661,75.44593,False
752,662,75.46258499999999,False
756,665,75.479239,False
756,669,75.49589399999999,False
755,665,75.512549,False
753,665,75.529203,False
748,668,75.54585800000001,False
753,669,75.562514,False
759,666,75.57916800000001,False
729,701,75.595823,False
754,690,75.61247800000001,False
868,608,75.629133,False
991,532,75.64578700000001,False
1016,532,75.662442,False
1016,512,75.67909700000001,False
1020,519,75.695751,False
1019,538,75.71240599999999,False
1021,539,75.729061,False
1018,534,75.74571499999999,False
1015,535,75.76237,False
1011,533,75.77902499999999,False
1010,534,75.795679,False
1013,541,75.81233399999999,False
1014,541,75.828989,False
1020,540,75.845643,False
1021,539,75.86229800000001,False
1021,548,75.878953,False
1023,550,75.89560800000001,False
1022,542,75.912262,False
1021,542,75.92891800000001,False
1029,549,75.945573,False
1028,548,75.96222700000001,False
982,504,75.978882,False
969,441,75.99553700000001,False
945,424,76.012191,False
939,420,76.02884599999999,False
938,416,76.045501,False
942,414,76.06215499999999,False
942,416,76.07881,False
937,417,76.09546499999999,False
936,419,76.112119,False
938,418,76.12877399999999,False
942,413,76.14542900000001,False
940,413,76.162084,False
935,416,76.17873800000001,False
934,412,76.195393,False
921,410,76.21204800000001,False
792,505,76.228702,False
798,417,76.24535700000001,False
437,764,76.262012,True
77,1111,76.27866599999999,False
77,1111,76.295322,False
264,925,76.31197700000001,True
451,740,76.328631,True
638,555,76.34528599999999,False
709,385,76.361941,False
728,342,76.37859499999999,False
738,390,76.39525,False
726,411,76.41190499999999,False
728,373,76.42856,False
729,364,76.44521399999999,False
729,362,76.46186900000001,False
727,365,76.478524,False
728,363,76.49517800000001,False
727,365,76.511833,False
723,399,76.52848800000001,False
712,466,76.545142,False
639,735,76.56179700000001,False
711,739,76.578452,False
743,682,76.59510599999999,False
744,687,76.611761,False
744,690,76.62841599999999,False
749,683,76.64507,False
748,679,76.66172499999999,False
753,685,76.678381,False
751,689,76.69503599999999,False
748,686,76.71169,False
748,683,76.72834499999999,False
747,681,76.745,False
750,686,76.761654,False
766,688,76.77830900000001,False
779,693,76.794964,False
780,692,76.81161800000001,False
780,691,76.828273,False
776,696,76.84492800000001,False
773,699,76.861582,False
780,699,76.87823700000001,False
777,696,76.894892,False
772,699,76.91154599999999,False
773,696,76.928201,False
773,693,76.94485599999999,False
778,693,76.961511,False
777,695,76.97816499999999,False
774,697,76.99482,False
778,694,77.01147499999999,False
779,692,77.028129,False
770,692,77.04478499999999,False
770,694,77.06144,False
776,691,77.078094,False
774,691,77.09474900000001,False
774,697,77.111404,False
778,694,77.12805800000001,False
776,691,77.144713,False
772,688,77.16136800000001,False
775,684,77.178022,False
780,688,77.19467700000001,False
775,694,77.211332,False
771,692,77.22798700000001,False
774,686,77.244641,False
803,688,77.26129599999999,False
918,681,77.277951,False
1000,715,77.29460499999999,False
1038,708,77.31126,False
1042,709,77.32791499999999,False
1044,703,77.344569,False
1039,702,77.36122399999999,False
1035,710,77.37787900000001,False
1033,705,77.394533,False
1031,700,77.41118900000001,False
1035,703,77.427844,False
1040,708,77.44449800000001,False
1035,707,77.461153,False
1042,710,77.47780800000001,False
1056,713,77.494463,False
1075,713,77.51111700000001,False
1075,715,77.527772,False
1074,712,77.54442700000001,False
1068,707,77.561081,False
1066,713,77.57773599999999,False
1066,716,77.594391,False
1065,723,77.61104499999999,False
1065,725,77.6277,False
1067,723,77.64435499999999,False
1067,723,77.661009,False
1065,724,77.677664,False
1064,726,77.69431900000001,False
1065,730,77.710973,False
1066,732,77.72762800000001,False
1060,738,77.744283,False
1056,735,77.76093800000001,False
1062,726,77.777592,False
1066,731,77.79424800000001,False
1069,722,77.810903,False
1067,715,77.82755700000001,False
1069,730,77.844212,False
1068,728,77.86086700000001,False
1071,723,77.877521,False
1073,724,77.89417599999999,False
1069,717,77.910831,False
1069,720,77.92748499999999,False
1071,727,77.94414,False
1070,722,77.96079499999999,False
1064,720,77.97744900000001,False
1064,724,77.994104,False
1086,720,78.01075900000001,False
1102,720,78.027414,False
1100,727,78.04406800000001,False
1099,727,78.060723,False
1101,727,78.07737800000001,False
1101,727,78.094032,False
1101,727,78.11068700000001,False
1101,727,78.127342,False
1101,728,78.14399599999999,False
1103,734,78.160652,False
1102,737,78.17730700000001,False
1102,737,78.193961,False
1099,742,78.21061599999999,False
1098,743,78.227271,False
1102,743,78.24392499999999,False
1102,740,78.26058,False
1062,734,78.27723499999999,False
1013,704,78.29389,False
957,713,78.310544,False
958,717,78.32719900000001,False
962,716,78.343854,False
963,719,78.36050800000001,False
960,717,78.377163,False
959,715,78.39381800000001,False
956,718,78.410472,False
957,718,78.42712700000001,False
959,721,78.443782,False
962,720,78.46043599999999,False
965,717,78.477091,False
964,723,78.49374599999999,False
956,718,78.5104,False
954,712,78.52705499999999,False
960,718,78.543711,False
962,722,78.56036599999999,False
935,707,78.57702,False
770,693,78.59367499999999,False
760,699,78.61033,False
767,701,78.626984,False
766,698,78.64363900000001,False
762,695,78.660294,False
763,695,78.67694800000001,False
763,697,78.693603,False
762,700,78.71025800000001,False
764,700,78.726912,False
763,699,78.74356700000001,False
763,699,78.760222,False
764,693,78.77687599999999,False
762,698,78.793531,False
758,696,78.81018599999999,False
712,627,78.826841,False
674,534,78.84349499999999,False
706,366,78.86015,False
729,353,78.87680499999999,False
733,346,78.89345900000001,False
729,343,78.91011499999999,False
731,343,78.92677,False
732,339,78.943424,False
732,338,78.96007900000001,False
731,338,78.976734,False
730,338,78.99338800000001,False
722,332,79.010043,False
723,327,79.02669800000001,False
733,338,79.043352,False
732,338,79.06000700000001,False
729,336,79.076662,False
729,334,79.09331700000001,False
741,340,79.109971,False
752,351,79.12662599999999,False
751,350,79.143281,False
754,349,79.15993499999999,False
758,351,79.17659,False
758,351,79.19324499999999,False
755,347,79.20989900000001,False
757,346,79.226554,False
751,349,79.24320900000001,False
750,348,79.259863,False
753,347,79.27651900000001,False
753,346,79.293174,False
754,346,79.30982800000001,False
756,347,79.326483,False
758,348,79.34313800000001,False
757,348,79.359793,False
760,347,79.37644700000001,False
792,346,79.393102,False
815,350,79.40975700000001,False
813,346,79.426411,False
805,331,79.44306599999999,False
808,333,79.459721,False
814,347,79.47637499999999,False
812,347,79.49303,False
807,345,79.50968499999999,False
808,344,79.52633900000001,False
811,341,79.542994,False
811,342,79.55964900000001,False
812,350,79.576303,False
813,349,79.59295800000001,False
811,344,79.609613,False
810,345,79.62626800000001,False
806,346,79.642922,False
810,347,79.65957800000001,False
813,350,79.676233,False
810,349,79.69288700000001,False
809,348,79.709542,False
810,348,79.72619700000001,False
810,345,79.742851,False
834,341,79.75950599999999,False
869,331,79.776161,False
884,330,79.79281499999999,False
883,333,79.80947,False
884,336,79.82612499999999,False
884,338,79.84277900000001,False
880,337,79.859434,False
878,340,79.87608900000001,False
879,342,79.892744,False
885,342,79.90939800000001,False
885,344,79.926053,False
884,339,79.94270800000001,False
885,341,79.959362,False
880,342,79.97601700000001,False
877,341,79.992672,False
873,340,80.00932599999999,False
873,339,80.025982,False
877,336,80.04263700000001,False
878,337,80.059291,False
878,335,80.07594599999999,False
878,336,80.092601,False
877,338,80.10925499999999,False
892,338,80.12591,False
933,340,80.14256499999999,False
959,340,80.15922,False
955,339,80.175874,False
955,340,80.19252900000001,False
955,339,80.209184,False
959,340,80.22583800000001,False
960,337,80.242493,False
959,336,80.25914800000001,False
962,337,80.275802,False
962,339,80.29245700000001,False
959,339,80.309112,False
960,338,80.32576599999999,False
961,336,80.342421,False
959,336,80.35907599999999,False
958,341,80.37573,False
961,341,80.39238599999999,False
964,340,80.409041,False
964,341,80.42569599999999,False
963,343,80.44235,False
982,345,80.45900499999999,False
1023,339,80.47565900000001,False
1044,341,80.492314,False
1045,343,80.50896900000001,False
1045,342,80.525623,False
1043,336,80.54227800000001,False
1044,337,80.558933,False
1042,338,80.57558800000001,False
1042,336,80.592241,False
1043,339,80.60889700000001,False
1044,340,80.625552,False
1046,339,80.64220599999999,False
1046,338,80.658861,False
1042,338,80.67551599999999,False
1014,373,80.692171,False
1047,371,80.70882499999999,False
1054,371,80.72548,False
1057,373,80.74213499999999,False
1058,374,80.75878900000001,False
1056,376,80.77544499999999,False
1055,374,80.7921,False
1053,373,80.808754,False
1054,373,80.82540900000001,False
1059,369,80.842064,False
1060,368,80.85871800000001,False
1056,367,80.875373,False
1055,368,80.89202800000001,False
1055,370,80.908681,False
1055,369,80.92533700000001,False
1060,373,80.941992,False
1051,373,80.95864700000001,False
929,369,80.9753,False
721,345,80.99195599999999,False
716,312,81.008611,False
706,318,81.02526499999999,False
709,321,81.04192,False
711,319,81.05857499999999,False
712,320,81.07522900000001,False
713,320,81.091884,False
707,318,81.10853900000001,False
705,316,81.125193,False
710,317,81.14184900000001,False
712,318,81.158504,False
711,318,81.17515800000001,False
709,315,81.191813,False
706,313,81.20846800000001,False
708,314,81.225123,False
706,315,81.24177700000001,False
706,314,81.258432,False
711,311,81.27508700000001,False
709,312,81.291741,False
699,339,81.30839599999999,False
782,330,81.325051,False
790,346,81.34170499999999,False
791,347,81.35836,False
786,345,81.37501499999999,False
788,345,81.39166900000001,False
786,343,81.408324,False
782,342,81.42497900000001,False
784,345,81.441633,False
783,347,81.45828800000001,False
787,349,81.474943,False
787,346,81.49159800000001,False
778,343,81.508253,False
779,343,81.52490800000001,False
798,349,81.541563,False
877,404,81.55821700000001,False
930,456,81.574872,False
941,471,81.59152700000001,False
942,469,81.608181,False
940,470,81.62483599999999,False
939,473,81.641491,False
939,474,81.65814499999999,False
941,475,81.6748,False
941,478,81.69145499999999,False
946,482,81.70810900000001,False
945,481,81.724764,False
943,478,81.74141900000001,False
945,480,81.758074,False
948,493,81.77472800000001,False
947,494,81.791383,False
922,493,81.80803800000001,False
745,680,81.824692,False
717,728,81.84134700000001,False
704,805,81.858002,False
711,794,81.87465599999999,False
717,767,81.891312,False
717,766,81.90796700000001,False
717,761,81.924621,False
717,759,81.94127599999999,False
719,759,81.957931,False
718,760,81.97458499999999,False
719,761,81.99124,False
720,764,82.00789499999999,False
722,762,82.02455,False
725,752,82.041204,False
725,750,82.05785900000001,False
727,755,82.074514,False
726,755,82.09116800000001,False
727,753,82.107823,False
727,756,82.12447800000001,False
719,761,82.141132,False
733,736,82.15778700000001,False
755,708,82.174442,False
761,704,82.19109599999999,False
762,707,82.207751,False
761,709,82.22440599999999,False
760,708,82.24106,False
758,708,82.25771599999999,False
759,711,82.274371,False
761,712,82.29102599999999,False
759,711,82.30768,False
758,711,82.32433499999999,False
758,713,82.34099,False
759,716,82.357644,False
762,714,82.37429900000001,False
761,715,82.390954,False
760,712,82.40760800000001,False
761,714,82.424263,False
751,721,82.44091800000001,False
715,755,82.457572,False
705,773,82.47422700000001,False
708,769,82.490882,False
712,770,82.50753599999999,False
712,773,82.524191,False
713,769,82.54084599999999,False
712,773,82.557501,False
713,768,82.57415499999999,False
711,766,82.59081,False
725,749,82.60746499999999,False
915,631,82.62411900000001,False
951,619,82.64077499999999,False
961,605,82.65743,False
959,607,82.674084,False
956,606,82.69073900000001,False
959,599,82.707394,False
960,595,82.72404800000001,False
958,597,82.740703,False
957,593,82.75735800000001,False
960,592,82.774012,False
960,588,82.79066700000001,False
950,579,82.807322,False
948,572,82.82397700000001,False
956,573,82.840631,False
958,573,82.85728599999999,False
953,573,82.873941,False
956,574,82.89059499999999,False
963,576,82.90725,False
962,573,82.92390499999999,False
960,573,82.94055900000001,False
959,574,82.957214,False
963,574,82.97386900000001,False
962,574,82.990523,False
995,552,83.00717900000001,False
1010,560,83.023834,False
1023,528,83.04048800000001,False
1025,532,83.057143,False
1017,526,83.07379800000001,False
1017,524,83.090453,False
1021,519,83.10710700000001,False
1023,522,83.123762,False
1030,522,83.14041700000001,False
1029,517,83.157071,False
1022,518,83.17372599999999,False
1022,519,83.190381,False
1019,516,83.20703499999999,False
1021,515,83.22369,False
1020,514,83.24034499999999,False
1017,512,83.25699900000001,False
1019,508,83.273654,False
1022,511,83.29030900000001,False
1020,515,83.306963,False
1017,516,83.32361800000001,False
1014,520,83.340273,False
1018,524,83.35692800000001,False
1012,517,83.373583,False
1010,512,83.39023800000001,False
1023,510,83.406893,False
1024,513,83.42354700000001,False
1020,510,83.440202,False
1019,510,83.45685700000001,False
