x,y,time_seconds,current_time,postID,screenshot_filename
999,620,44.750688000000004,2024-06-21 04:17:08.734,5,screenshot_2024-06-21T04_17_11.png
997,608,44.767343000000004,2024-06-21 04:17:08.751,5,screenshot_2024-06-21T04_17_11.png
990,609,44.78399700000001,2024-06-21 04:17:08.767,5,screenshot_2024-06-21T04_17_11.png
993,610,44.80065200000001,2024-06-21 04:17:08.784,5,screenshot_2024-06-21T04_17_11.png
1003,609,44.81730700000001,2024-06-21 04:17:08.800,5,screenshot_2024-06-21T04_17_11.png
989,601,44.833961,2024-06-21 04:17:08.817,5,screenshot_2024-06-21T04_17_11.png
948,551,44.850615,2024-06-21 04:17:08.833,5,screenshot_2024-06-21T04_17_11.png
929,513,44.86727,2024-06-21 04:17:08.851,5,screenshot_2024-06-21T04_17_11.png
914,506,44.88392400000001,2024-06-21 04:17:08.868,5,screenshot_2024-06-21T04_17_11.png
914,515,44.90057900000001,2024-06-21 04:17:08.885,5,screenshot_2024-06-21T04_17_11.png
919,518,44.917233,2024-06-21 04:17:08.900,5,screenshot_2024-06-21T04_17_11.png
916,518,44.933887000000006,2024-06-21 04:17:08.918,5,screenshot_2024-06-21T04_17_11.png
913,513,44.950542000000006,2024-06-21 04:17:08.934,5,screenshot_2024-06-21T04_17_11.png
916,515,44.967197000000006,2024-06-21 04:17:08.952,5,screenshot_2024-06-21T04_17_11.png
919,515,44.983851,2024-06-21 04:17:08.968,5,screenshot_2024-06-21T04_17_11.png
920,501,45.000506,2024-06-21 04:17:08.985,5,screenshot_2024-06-21T04_17_11.png
921,490,45.017160000000004,2024-06-21 04:17:09.001,5,screenshot_2024-06-21T04_17_11.png
917,490,45.03381400000001,2024-06-21 04:17:09.018,5,screenshot_2024-06-21T04_17_11.png
919,495,45.050468,2024-06-21 04:17:09.034,5,screenshot_2024-06-21T04_17_11.png
922,494,45.067123,2024-06-21 04:17:09.052,5,screenshot_2024-06-21T04_17_11.png
923,497,45.083778,2024-06-21 04:17:09.067,5,screenshot_2024-06-21T04_17_11.png
925,504,45.100432,2024-06-21 04:17:09.085,5,screenshot_2024-06-21T04_17_11.png
936,516,45.117087,2024-06-21 04:17:09.099,5,screenshot_2024-06-21T04_17_11.png
969,534,45.13374100000001,2024-06-21 04:17:09.118,5,screenshot_2024-06-21T04_17_11.png
1030,564,45.150395,2024-06-21 04:17:09.134,5,screenshot_2024-06-21T04_17_11.png
1040,567,45.16705,2024-06-21 04:17:09.151,5,screenshot_2024-06-21T04_17_11.png
1039,564,45.183705,2024-06-21 04:17:09.166,5,screenshot_2024-06-21T04_17_11.png
1039,571,45.200358,2024-06-21 04:17:09.184,5,screenshot_2024-06-21T04_17_11.png
1038,568,45.217013,2024-06-21 04:17:09.199,5,screenshot_2024-06-21T04_17_11.png
1035,554,45.233668,2024-06-21 04:17:09.217,5,screenshot_2024-06-21T04_17_11.png
1026,552,45.250322000000004,2024-06-21 04:17:09.234,5,screenshot_2024-06-21T04_17_11.png
1027,558,45.266977,2024-06-21 04:17:09.250,5,screenshot_2024-06-21T04_17_11.png
1026,560,45.283632,2024-06-21 04:17:09.267,5,screenshot_2024-06-21T04_17_11.png
1030,562,45.30028600000001,2024-06-21 04:17:09.284,5,screenshot_2024-06-21T04_17_11.png
1031,554,45.31694,2024-06-21 04:17:09.300,5,screenshot_2024-06-21T04_17_11.png
1034,555,45.333595,2024-06-21 04:17:09.317,5,screenshot_2024-06-21T04_17_11.png
952,631,45.35025,2024-06-21 04:17:09.333,5,screenshot_2024-06-21T04_17_11.png
850,690,45.366903,2024-06-21 04:17:09.351,5,screenshot_2024-06-21T04_17_11.png
702,882,45.383558,2024-06-21 04:17:09.367,5,screenshot_2024-06-21T04_17_11.png
711,889,45.400213,2024-06-21 04:17:09.385,5,screenshot_2024-06-21T04_17_11.png
716,890,45.416866000000006,2024-06-21 04:17:09.400,5,screenshot_2024-06-21T04_17_11.png
725,880,45.433521000000006,2024-06-21 04:17:09.418,5,screenshot_2024-06-21T04_17_11.png
721,879,45.450176000000006,2024-06-21 04:17:09.433,5,screenshot_2024-06-21T04_17_11.png
711,887,45.46683,2024-06-21 04:17:09.451,5,screenshot_2024-06-21T04_17_11.png
718,886,45.483485,2024-06-21 04:17:09.466,5,screenshot_2024-06-21T04_17_11.png
721,879,45.500139,2024-06-21 04:17:09.484,5,screenshot_2024-06-21T04_17_11.png
715,878,45.51679300000001,2024-06-21 04:17:09.500,5,screenshot_2024-06-21T04_17_11.png
709,890,45.53344800000001,2024-06-21 04:17:09.518,5,screenshot_2024-06-21T04_17_11.png
713,886,45.55010300000001,2024-06-21 04:17:09.534,5,screenshot_2024-06-21T04_17_11.png
