x,y,time_seconds,current_time,postID,screenshot_filename
964,624,398.55004,2024-06-21 16:07:00.275,7,screenshot_2024-06-21T16_07_08.png
948,600,398.56669500000004,2024-06-21 16:07:00.291,7,screenshot_2024-06-21T16_07_08.png
910,519,398.58334900000006,2024-06-21 16:07:00.317,7,screenshot_2024-06-21T16_07_08.png
866,429,398.600004,2024-06-21 16:07:00.322,7,screenshot_2024-06-21T16_07_08.png
875,433,398.616659,2024-06-21 16:07:00.337,7,screenshot_2024-06-21T16_07_08.png
869,426,398.63331300000004,2024-06-21 16:07:00.353,7,screenshot_2024-06-21T16_07_08.png
863,437,398.649968,2024-06-21 16:07:00.384,7,screenshot_2024-06-21T16_07_08.png
865,437,398.666623,2024-06-21 16:07:00.400,7,screenshot_2024-06-21T16_07_08.png
872,437,398.68327600000003,2024-06-21 16:07:00.416,7,screenshot_2024-06-21T16_07_08.png
881,445,398.69993100000005,2024-06-21 16:07:00.432,7,screenshot_2024-06-21T16_07_08.png
886,444,398.716586,2024-06-21 16:07:00.448,7,screenshot_2024-06-21T16_07_08.png
898,456,398.73324,2024-06-21 16:07:00.463,7,screenshot_2024-06-21T16_07_08.png
894,453,398.74989500000004,2024-06-21 16:07:00.479,7,screenshot_2024-06-21T16_07_08.png
890,449,398.76655000000005,2024-06-21 16:07:00.500,7,screenshot_2024-06-21T16_07_08.png
887,447,398.783204,2024-06-21 16:07:00.511,7,screenshot_2024-06-21T16_07_08.png
887,444,398.799859,2024-06-21 16:07:00.527,7,screenshot_2024-06-21T16_07_08.png
894,446,398.81651400000004,2024-06-21 16:07:00.542,7,screenshot_2024-06-21T16_07_08.png
886,442,398.83316900000005,2024-06-21 16:07:00.558,7,screenshot_2024-06-21T16_07_08.png
894,438,398.849822,2024-06-21 16:07:00.574,7,screenshot_2024-06-21T16_07_08.png
951,382,398.86647700000003,2024-06-21 16:07:00.590,7,screenshot_2024-06-21T16_07_08.png
969,363,398.88313200000005,2024-06-21 16:07:00.605,7,screenshot_2024-06-21T16_07_08.png
966,348,398.899786,2024-06-21 16:07:00.621,7,screenshot_2024-06-21T16_07_08.png
965,353,398.916441,2024-06-21 16:07:00.637,7,screenshot_2024-06-21T16_07_08.png
963,359,398.93309600000003,2024-06-21 16:07:00.652,7,screenshot_2024-06-21T16_07_08.png
961,353,398.94975000000005,2024-06-21 16:07:00.684,7,screenshot_2024-06-21T16_07_08.png
954,347,398.966405,2024-06-21 16:07:00.700,7,screenshot_2024-06-21T16_07_08.png
953,348,398.98306,2024-06-21 16:07:00.716,7,screenshot_2024-06-21T16_07_08.png
954,352,398.99971400000004,2024-06-21 16:07:00.731,7,screenshot_2024-06-21T16_07_08.png
954,347,399.016368,2024-06-21 16:07:00.747,7,screenshot_2024-06-21T16_07_08.png
954,342,399.033023,2024-06-21 16:07:00.763,7,screenshot_2024-06-21T16_07_08.png
951,341,399.04967700000003,2024-06-21 16:07:00.778,7,screenshot_2024-06-21T16_07_08.png
952,344,399.06633200000005,2024-06-21 16:07:00.794,7,screenshot_2024-06-21T16_07_08.png
916,318,399.082987,2024-06-21 16:07:00.810,7,screenshot_2024-06-21T16_07_08.png
662,212,399.099642,2024-06-21 16:07:00.826,7,screenshot_2024-06-21T16_07_08.png
620,178,399.11629600000003,2024-06-21 16:07:00.841,7,screenshot_2024-06-21T16_07_08.png
613,159,399.13295100000005,2024-06-21 16:07:00.865,7,screenshot_2024-06-21T16_07_08.png
618,167,399.149606,2024-06-21 16:07:00.873,7,screenshot_2024-06-21T16_07_08.png
614,160,399.16626,2024-06-21 16:07:00.891,7,screenshot_2024-06-21T16_07_08.png
611,164,399.18291400000004,2024-06-21 16:07:00.906,7,screenshot_2024-06-21T16_07_08.png
