x,y,time_seconds,current_time,postID,screenshot_filename
915,420,272.740468,2024-06-21 19:20:38.595,10,screenshot_2024-06-21T19_20_39.png
913,420,272.757122,2024-06-21 19:20:38.611,10,screenshot_2024-06-21T19_20_39.png
910,422,272.773777,2024-06-21 19:20:38.627,10,screenshot_2024-06-21T19_20_39.png
908,425,272.790432,2024-06-21 19:20:38.643,10,screenshot_2024-06-21T19_20_39.png
911,430,272.807086,2024-06-21 19:20:38.659,10,screenshot_2024-06-21T19_20_39.png
910,427,272.823741,2024-06-21 19:20:38.674,10,screenshot_2024-06-21T19_20_39.png
910,429,272.840395,2024-06-21 19:20:38.690,10,screenshot_2024-06-21T19_20_39.png
910,426,272.857049,2024-06-21 19:20:38.705,10,screenshot_2024-06-21T19_20_39.png
911,418,272.873704,2024-06-21 19:20:38.721,10,screenshot_2024-06-21T19_20_39.png
914,420,272.890359,2024-06-21 19:20:38.737,10,screenshot_2024-06-21T19_20_39.png
918,422,272.907013,2024-06-21 19:20:38.753,10,screenshot_2024-06-21T19_20_39.png
919,425,272.923668,2024-06-21 19:20:38.769,10,screenshot_2024-06-21T19_20_39.png
920,427,272.940323,2024-06-21 19:20:38.784,10,screenshot_2024-06-21T19_20_39.png
920,425,272.956976,2024-06-21 19:20:38.800,10,screenshot_2024-06-21T19_20_39.png
915,419,272.973631,2024-06-21 19:20:38.816,10,screenshot_2024-06-21T19_20_39.png
915,416,272.990286,2024-06-21 19:20:38.832,10,screenshot_2024-06-21T19_20_39.png
918,423,273.006941,2024-06-21 19:20:38.863,10,screenshot_2024-06-21T19_20_39.png
915,424,273.023595,2024-06-21 19:20:38.878,10,screenshot_2024-06-21T19_20_39.png
892,454,273.04025,2024-06-21 19:20:38.894,10,screenshot_2024-06-21T19_20_39.png
861,515,273.05690500000003,2024-06-21 19:20:38.910,10,screenshot_2024-06-21T19_20_39.png
889,594,273.073558,2024-06-21 19:20:38.925,10,screenshot_2024-06-21T19_20_39.png
917,673,273.090213,2024-06-21 19:20:38.944,10,screenshot_2024-06-21T19_20_39.png
945,752,273.106868,2024-06-21 19:20:38.957,10,screenshot_2024-06-21T19_20_39.png
974,831,273.123522,2024-06-21 19:20:38.973,10,screenshot_2024-06-21T19_20_39.png
749,469,273.140177,2024-06-21 19:20:38.988,10,screenshot_2024-06-21T19_20_39.png
574,168,273.156832,2024-06-21 19:20:39.004,10,screenshot_2024-06-21T19_20_39.png
576,182,273.173486,2024-06-21 19:20:39.020,10,screenshot_2024-06-21T19_20_39.png
574,171,273.19014,2024-06-21 19:20:39.036,10,screenshot_2024-06-21T19_20_39.png
576,172,273.206795,2024-06-21 19:20:39.052,10,screenshot_2024-06-21T19_20_39.png
578,173,273.223449,2024-06-21 19:20:39.067,10,screenshot_2024-06-21T19_20_39.png
576,176,273.240104,2024-06-21 19:20:39.083,10,screenshot_2024-06-21T19_20_39.png
576,173,273.256759,2024-06-21 19:20:39.099,10,screenshot_2024-06-21T19_20_39.png
579,169,273.273414,2024-06-21 19:20:39.130,10,screenshot_2024-06-21T19_20_39.png
578,173,273.290068,2024-06-21 19:20:39.146,10,screenshot_2024-06-21T19_20_39.png
578,180,273.306722,2024-06-21 19:20:39.162,10,screenshot_2024-06-21T19_20_39.png
580,194,273.323377,2024-06-21 19:20:39.178,10,screenshot_2024-06-21T19_20_39.png
583,200,273.340031,2024-06-21 19:20:39.193,10,screenshot_2024-06-21T19_20_39.png
583,207,273.356686,2024-06-21 19:20:39.209,10,screenshot_2024-06-21T19_20_39.png
578,218,273.373341,2024-06-21 19:20:39.224,10,screenshot_2024-06-21T19_20_39.png
575,217,273.389995,2024-06-21 19:20:39.240,10,screenshot_2024-06-21T19_20_39.png
577,209,273.40665,2024-06-21 19:20:39.256,10,screenshot_2024-06-21T19_20_39.png
578,203,273.423304,2024-06-21 19:20:39.272,10,screenshot_2024-06-21T19_20_39.png
580,205,273.439958,2024-06-21 19:20:39.287,10,screenshot_2024-06-21T19_20_39.png
580,211,273.456613,2024-06-21 19:20:39.303,10,screenshot_2024-06-21T19_20_39.png
576,214,273.473268,2024-06-21 19:20:39.319,10,screenshot_2024-06-21T19_20_39.png
601,204,273.489922,2024-06-21 19:20:39.335,10,screenshot_2024-06-21T19_20_39.png
664,186,273.506577,2024-06-21 19:20:39.351,10,screenshot_2024-06-21T19_20_39.png
684,183,273.523232,2024-06-21 19:20:39.366,10,screenshot_2024-06-21T19_20_39.png
682,182,273.539886,2024-06-21 19:20:39.397,10,screenshot_2024-06-21T19_20_39.png
683,182,273.55654,2024-06-21 19:20:39.413,10,screenshot_2024-06-21T19_20_39.png
689,180,273.573195,2024-06-21 19:20:39.428,10,screenshot_2024-06-21T19_20_39.png
688,184,273.58985,2024-06-21 19:20:39.444,10,screenshot_2024-06-21T19_20_39.png
689,181,273.60650400000003,2024-06-21 19:20:39.461,10,screenshot_2024-06-21T19_20_39.png
676,164,273.623159,2024-06-21 19:20:39.476,10,screenshot_2024-06-21T19_20_39.png
663,149,273.639814,2024-06-21 19:20:39.492,10,screenshot_2024-06-21T19_20_39.png
667,147,273.656467,2024-06-21 19:20:39.508,10,screenshot_2024-06-21T19_20_39.png
670,147,273.673122,2024-06-21 19:20:39.523,10,screenshot_2024-06-21T19_20_39.png
668,150,273.689777,2024-06-21 19:20:39.539,10,screenshot_2024-06-21T19_20_39.png
