x,y,time_seconds,current_time,postID,screenshot_filename
955,546,183.247396,2024-06-22 19:43:29.097,3,screenshot_2024-06-22T19_43_32.png
954,550,183.26405100000002,2024-06-22 19:43:29.113,3,screenshot_2024-06-22T19_43_32.png
956,545,183.280706,2024-06-22 19:43:29.128,3,screenshot_2024-06-22T19_43_32.png
957,540,183.297359,2024-06-22 19:43:29.144,3,screenshot_2024-06-22T19_43_32.png
954,542,183.31401400000001,2024-06-22 19:43:29.169,3,screenshot_2024-06-22T19_43_32.png
951,546,183.330669,2024-06-22 19:43:29.191,3,screenshot_2024-06-22T19_43_32.png
948,543,183.34732400000001,2024-06-22 19:43:29.207,3,screenshot_2024-06-22T19_43_32.png
943,541,183.363978,2024-06-22 19:43:29.222,3,screenshot_2024-06-22T19_43_32.png
946,540,183.38063300000002,2024-06-22 19:43:29.238,3,screenshot_2024-06-22T19_43_32.png
957,539,183.397288,2024-06-22 19:43:29.254,3,screenshot_2024-06-22T19_43_32.png
955,544,183.41394100000002,2024-06-22 19:43:29.269,3,screenshot_2024-06-22T19_43_32.png
953,541,183.430596,2024-06-22 19:43:29.285,3,screenshot_2024-06-22T19_43_32.png
956,538,183.44725100000002,2024-06-22 19:43:29.300,3,screenshot_2024-06-22T19_43_32.png
952,542,183.463905,2024-06-22 19:43:29.316,3,screenshot_2024-06-22T19_43_32.png
953,543,183.48056,2024-06-22 19:43:29.332,3,screenshot_2024-06-22T19_43_32.png
954,547,183.497215,2024-06-22 19:43:29.347,3,screenshot_2024-06-22T19_43_32.png
950,542,183.513869,2024-06-22 19:43:29.369,3,screenshot_2024-06-22T19_43_32.png
947,540,183.53052300000002,2024-06-22 19:43:29.379,3,screenshot_2024-06-22T19_43_32.png
941,547,183.547178,2024-06-22 19:43:29.401,3,screenshot_2024-06-22T19_43_32.png
831,518,183.56383200000002,2024-06-22 19:43:29.411,3,screenshot_2024-06-22T19_43_32.png
790,504,183.580487,2024-06-22 19:43:29.426,3,screenshot_2024-06-22T19_43_32.png
807,519,183.59714200000002,2024-06-22 19:43:29.457,3,screenshot_2024-06-22T19_43_32.png
799,526,183.613797,2024-06-22 19:43:29.473,3,screenshot_2024-06-22T19_43_32.png
798,521,183.63045100000002,2024-06-22 19:43:29.489,3,screenshot_2024-06-22T19_43_32.png
792,520,183.647106,2024-06-22 19:43:29.505,3,screenshot_2024-06-22T19_43_32.png
787,522,183.66376,2024-06-22 19:43:29.520,3,screenshot_2024-06-22T19_43_32.png
785,524,183.680414,2024-06-22 19:43:29.536,3,screenshot_2024-06-22T19_43_32.png
788,526,183.697069,2024-06-22 19:43:29.552,3,screenshot_2024-06-22T19_43_32.png
785,530,183.713724,2024-06-22 19:43:29.569,3,screenshot_2024-06-22T19_43_32.png
782,524,183.730378,2024-06-22 19:43:29.583,3,screenshot_2024-06-22T19_43_32.png
782,519,183.74703300000002,2024-06-22 19:43:29.599,3,screenshot_2024-06-22T19_43_32.png
779,521,183.763688,2024-06-22 19:43:29.615,3,screenshot_2024-06-22T19_43_32.png
774,516,183.78034100000002,2024-06-22 19:43:29.630,3,screenshot_2024-06-22T19_43_32.png
774,525,183.796996,2024-06-22 19:43:29.646,3,screenshot_2024-06-22T19_43_32.png
783,535,183.81365100000002,2024-06-22 19:43:29.670,3,screenshot_2024-06-22T19_43_32.png
783,533,183.830305,2024-06-22 19:43:29.678,3,screenshot_2024-06-22T19_43_32.png
781,523,183.84696000000002,2024-06-22 19:43:29.693,3,screenshot_2024-06-22T19_43_32.png
786,520,183.863615,2024-06-22 19:43:29.709,3,screenshot_2024-06-22T19_43_32.png
763,486,183.88027,2024-06-22 19:43:29.740,3,screenshot_2024-06-22T19_43_32.png
620,240,183.89692300000002,2024-06-22 19:43:29.756,3,screenshot_2024-06-22T19_43_32.png
617,221,183.913578,2024-06-22 19:43:29.772,3,screenshot_2024-06-22T19_43_32.png
625,227,183.93023300000002,2024-06-22 19:43:29.787,3,screenshot_2024-06-22T19_43_32.png
621,226,183.946887,2024-06-22 19:43:29.803,3,screenshot_2024-06-22T19_43_32.png
619,227,183.96354200000002,2024-06-22 19:43:29.819,3,screenshot_2024-06-22T19_43_32.png
620,228,183.980197,2024-06-22 19:43:29.834,3,screenshot_2024-06-22T19_43_32.png
620,225,183.99685100000002,2024-06-22 19:43:29.850,3,screenshot_2024-06-22T19_43_32.png
618,225,184.013505,2024-06-22 19:43:29.870,3,screenshot_2024-06-22T19_43_32.png
620,226,184.03016000000002,2024-06-22 19:43:29.882,3,screenshot_2024-06-22T19_43_32.png
616,223,184.046814,2024-06-22 19:43:29.897,3,screenshot_2024-06-22T19_43_32.png
615,227,184.063469,2024-06-22 19:43:29.913,3,screenshot_2024-06-22T19_43_32.png
612,227,184.080124,2024-06-22 19:43:29.929,3,screenshot_2024-06-22T19_43_32.png
600,223,184.096778,2024-06-22 19:43:29.949,3,screenshot_2024-06-22T19_43_32.png
591,211,184.11343300000001,2024-06-22 19:43:29.970,3,screenshot_2024-06-22T19_43_32.png
596,214,184.130087,2024-06-22 19:43:29.977,3,screenshot_2024-06-22T19_43_32.png
603,227,184.14674200000002,2024-06-22 19:43:30.008,3,screenshot_2024-06-22T19_43_32.png
595,225,184.163396,2024-06-22 19:43:30.008,3,screenshot_2024-06-22T19_43_32.png
598,220,184.18005100000002,2024-06-22 19:43:30.040,3,screenshot_2024-06-22T19_43_32.png
689,215,184.196706,2024-06-22 19:43:30.056,3,screenshot_2024-06-22T19_43_32.png
753,214,184.21336000000002,2024-06-22 19:43:30.072,3,screenshot_2024-06-22T19_43_32.png
746,219,184.230015,2024-06-22 19:43:30.088,3,screenshot_2024-06-22T19_43_32.png
754,210,184.24667000000002,2024-06-22 19:43:30.103,3,screenshot_2024-06-22T19_43_32.png
761,205,184.263323,2024-06-22 19:43:30.119,3,screenshot_2024-06-22T19_43_32.png
755,207,184.279978,2024-06-22 19:43:30.134,3,screenshot_2024-06-22T19_43_32.png
755,208,184.296633,2024-06-22 19:43:30.150,3,screenshot_2024-06-22T19_43_32.png
757,214,184.313287,2024-06-22 19:43:30.171,3,screenshot_2024-06-22T19_43_32.png
752,212,184.32994200000002,2024-06-22 19:43:30.182,3,screenshot_2024-06-22T19_43_32.png
756,204,184.346597,2024-06-22 19:43:30.198,3,screenshot_2024-06-22T19_43_32.png
758,207,184.36325100000002,2024-06-22 19:43:30.214,3,screenshot_2024-06-22T19_43_32.png
750,214,184.379905,2024-06-22 19:43:30.229,3,screenshot_2024-06-22T19_43_32.png
747,216,184.39656000000002,2024-06-22 19:43:30.245,3,screenshot_2024-06-22T19_43_32.png
754,218,184.413215,2024-06-22 19:43:30.271,3,screenshot_2024-06-22T19_43_32.png
754,208,184.429869,2024-06-22 19:43:30.277,3,screenshot_2024-06-22T19_43_32.png
756,204,184.446524,2024-06-22 19:43:30.308,3,screenshot_2024-06-22T19_43_32.png
801,195,184.463179,2024-06-22 19:43:30.324,3,screenshot_2024-06-22T19_43_32.png
859,198,184.479833,2024-06-22 19:43:30.339,3,screenshot_2024-06-22T19_43_32.png
852,204,184.496487,2024-06-22 19:43:30.355,3,screenshot_2024-06-22T19_43_32.png
851,197,184.51314200000002,2024-06-22 19:43:30.372,3,screenshot_2024-06-22T19_43_32.png
856,197,184.529796,2024-06-22 19:43:30.387,3,screenshot_2024-06-22T19_43_32.png
858,195,184.54645100000002,2024-06-22 19:43:30.402,3,screenshot_2024-06-22T19_43_32.png
855,195,184.563106,2024-06-22 19:43:30.418,3,screenshot_2024-06-22T19_43_32.png
856,198,184.57976000000002,2024-06-22 19:43:30.433,3,screenshot_2024-06-22T19_43_32.png
858,200,184.596415,2024-06-22 19:43:30.449,3,screenshot_2024-06-22T19_43_32.png
859,195,184.613069,2024-06-22 19:43:30.474,3,screenshot_2024-06-22T19_43_32.png
860,191,184.629723,2024-06-22 19:43:30.482,3,screenshot_2024-06-22T19_43_32.png
861,195,184.646378,2024-06-22 19:43:30.498,3,screenshot_2024-06-22T19_43_32.png
861,204,184.663033,2024-06-22 19:43:30.513,3,screenshot_2024-06-22T19_43_32.png
868,203,184.679687,2024-06-22 19:43:30.529,3,screenshot_2024-06-22T19_43_32.png
873,198,184.69634100000002,2024-06-22 19:43:30.553,3,screenshot_2024-06-22T19_43_32.png
875,202,184.712996,2024-06-22 19:43:30.572,3,screenshot_2024-06-22T19_43_32.png
867,207,184.72965000000002,2024-06-22 19:43:30.577,3,screenshot_2024-06-22T19_43_32.png
857,206,184.746304,2024-06-22 19:43:30.608,3,screenshot_2024-06-22T19_43_32.png
855,205,184.76295900000002,2024-06-22 19:43:30.624,3,screenshot_2024-06-22T19_43_32.png
908,203,184.779614,2024-06-22 19:43:30.640,3,screenshot_2024-06-22T19_43_32.png
961,206,184.796268,2024-06-22 19:43:30.655,3,screenshot_2024-06-22T19_43_32.png
954,214,184.812923,2024-06-22 19:43:30.674,3,screenshot_2024-06-22T19_43_32.png
955,212,184.829578,2024-06-22 19:43:30.687,3,screenshot_2024-06-22T19_43_32.png
954,208,184.84623100000002,2024-06-22 19:43:30.703,3,screenshot_2024-06-22T19_43_32.png
957,209,184.862886,2024-06-22 19:43:30.719,3,screenshot_2024-06-22T19_43_32.png
955,206,184.87954100000002,2024-06-22 19:43:30.734,3,screenshot_2024-06-22T19_43_32.png
958,203,184.896195,2024-06-22 19:43:30.750,3,screenshot_2024-06-22T19_43_32.png
961,202,184.91284900000002,2024-06-22 19:43:30.773,3,screenshot_2024-06-22T19_43_32.png
958,202,184.929504,2024-06-22 19:43:30.782,3,screenshot_2024-06-22T19_43_32.png
953,210,184.94615900000002,2024-06-22 19:43:30.798,3,screenshot_2024-06-22T19_43_32.png
957,212,184.962813,2024-06-22 19:43:30.814,3,screenshot_2024-06-22T19_43_32.png
963,211,184.979467,2024-06-22 19:43:30.829,3,screenshot_2024-06-22T19_43_32.png
963,212,184.996122,2024-06-22 19:43:30.845,3,screenshot_2024-06-22T19_43_32.png
960,207,185.012776,2024-06-22 19:43:30.874,3,screenshot_2024-06-22T19_43_32.png
956,205,185.02943100000002,2024-06-22 19:43:30.877,3,screenshot_2024-06-22T19_43_32.png
953,207,185.046086,2024-06-22 19:43:30.908,3,screenshot_2024-06-22T19_43_32.png
