x,y,time_seconds,current_time,postID,screenshot_filename
934,778,79.58949,2024-06-22 19:41:45.437,10,screenshot_2024-06-22T19_41_46.png
931,776,79.60614399999999,2024-06-22 19:41:45.453,10,screenshot_2024-06-22T19_41_46.png
934,775,79.62279899999999,2024-06-22 19:41:45.484,10,screenshot_2024-06-22T19_41_46.png
938,772,79.63945299999999,2024-06-22 19:41:45.500,10,screenshot_2024-06-22T19_41_46.png
937,767,79.65610799999999,2024-06-22 19:41:45.515,10,screenshot_2024-06-22T19_41_46.png
938,767,79.67276299999999,2024-06-22 19:41:45.531,10,screenshot_2024-06-22T19_41_46.png
932,766,79.68941799999999,2024-06-22 19:41:45.551,10,screenshot_2024-06-22T19_41_46.png
927,759,79.706071,2024-06-22 19:41:45.567,10,screenshot_2024-06-22T19_41_46.png
927,756,79.722726,2024-06-22 19:41:45.583,10,screenshot_2024-06-22T19_41_46.png
927,760,79.739381,2024-06-22 19:41:45.598,10,screenshot_2024-06-22T19_41_46.png
934,768,79.756035,2024-06-22 19:41:45.617,10,screenshot_2024-06-22T19_41_46.png
928,767,79.77269,2024-06-22 19:41:45.631,10,screenshot_2024-06-22T19_41_46.png
927,764,79.789345,2024-06-22 19:41:45.647,10,screenshot_2024-06-22T19_41_46.png
888,677,79.805999,2024-06-22 19:41:45.663,10,screenshot_2024-06-22T19_41_46.png
830,558,79.82265299999999,2024-06-22 19:41:45.679,10,screenshot_2024-06-22T19_41_46.png
730,328,79.83930799999999,2024-06-22 19:41:45.695,10,screenshot_2024-06-22T19_41_46.png
721,319,79.85596199999999,2024-06-22 19:41:45.710,10,screenshot_2024-06-22T19_41_46.png
715,311,79.87261699999999,2024-06-22 19:41:45.726,10,screenshot_2024-06-22T19_41_46.png
715,314,79.88927199999999,2024-06-22 19:41:45.744,10,screenshot_2024-06-22T19_41_46.png
714,312,79.905926,2024-06-22 19:41:45.758,10,screenshot_2024-06-22T19_41_46.png
710,308,79.92258,2024-06-22 19:41:45.774,10,screenshot_2024-06-22T19_41_46.png
713,311,79.939235,2024-06-22 19:41:45.790,10,screenshot_2024-06-22T19_41_46.png
702,302,79.95589,2024-06-22 19:41:45.805,10,screenshot_2024-06-22T19_41_46.png
