x,y,time_seconds,current_time
617,174,1.682088,2024-06-22T19:40:27.807Z
614,178,1.698743,2024-06-22T19:40:27.823Z
611,181,1.715398,2024-06-22T19:40:27.840Z
615,178,1.732052,2024-06-22T19:40:27.855Z
643,245,1.748707,2024-06-22T19:40:27.871Z
683,782,1.7653619999999999,2024-06-22T19:40:27.886Z
693,843,1.7820159999999998,2024-06-22T19:40:27.902Z
690,886,1.798671,2024-06-22T19:40:27.917Z
677,893,1.815326,2024-06-22T19:40:27.933Z
673,889,1.83198,2024-06-22T19:40:27.949Z
675,889,1.848635,2024-06-22T19:40:27.965Z
676,884,1.86529,2024-06-22T19:40:27.986Z
679,882,1.881945,2024-06-22T19:40:27.996Z
684,890,1.8985990000000001,2024-06-22T19:40:28.012Z
653,907,1.9152539999999998,2024-06-22T19:40:28.028Z
607,940,1.9319089999999999,2024-06-22T19:40:28.044Z
600,946,1.9485629999999998,2024-06-22T19:40:28.063Z
592,936,1.9652169999999998,2024-06-22T19:40:28.087Z
599,942,1.9818719999999999,2024-06-22T19:40:28.107Z
599,947,1.9985259999999998,2024-06-22T19:40:28.123Z
589,947,2.015181,2024-06-22T19:40:28.138Z
590,948,2.031836,2024-06-22T19:40:28.154Z
594,950,2.04849,2024-06-22T19:40:28.170Z
596,949,2.0651450000000002,2024-06-22T19:40:28.187Z
591,941,2.0818000000000003,2024-06-22T19:40:28.201Z
587,940,2.0984540000000003,2024-06-22T19:40:28.217Z
576,948,2.1151090000000003,2024-06-22T19:40:28.233Z
577,952,2.131764,2024-06-22T19:40:28.248Z
582,944,2.148419,2024-06-22T19:40:28.264Z
583,933,2.165073,2024-06-22T19:40:28.287Z
559,945,2.181728,2024-06-22T19:40:28.296Z
540,969,2.198383,2024-06-22T19:40:28.312Z
541,973,2.215037,2024-06-22T19:40:28.327Z
537,984,2.2316920000000002,2024-06-22T19:40:28.343Z
528,980,2.2483470000000003,2024-06-22T19:40:28.359Z
524,971,2.2650010000000003,2024-06-22T19:40:28.390Z
529,980,2.2816560000000004,2024-06-22T19:40:28.406Z
527,988,2.298311,2024-06-22T19:40:28.422Z
535,988,2.314965,2024-06-22T19:40:28.437Z
545,983,2.33162,2024-06-22T19:40:28.456Z
541,976,2.348275,2024-06-22T19:40:28.469Z
542,975,2.364929,2024-06-22T19:40:28.487Z
541,981,2.381583,2024-06-22T19:40:28.500Z
530,981,2.398238,2024-06-22T19:40:28.516Z
526,976,2.414893,2024-06-22T19:40:28.532Z
523,976,2.431547,2024-06-22T19:40:28.548Z
529,979,2.448202,2024-06-22T19:40:28.563Z
679,944,2.4648570000000003,2024-06-22T19:40:28.587Z
875,904,2.4815110000000002,2024-06-22T19:40:28.595Z
995,885,2.4981660000000003,2024-06-22T19:40:28.611Z
984,889,2.514821,2024-06-22T19:40:28.627Z
981,888,2.5314750000000004,2024-06-22T19:40:28.642Z
976,881,2.54813,2024-06-22T19:40:28.674Z
980,885,2.5647860000000002,2024-06-22T19:40:28.690Z
980,890,2.58144,2024-06-22T19:40:28.705Z
987,889,2.5980950000000003,2024-06-22T19:40:28.721Z
986,881,2.6147500000000004,2024-06-22T19:40:28.737Z
985,882,2.6314040000000003,2024-06-22T19:40:28.752Z
993,890,2.648059,2024-06-22T19:40:28.768Z
990,889,2.664714,2024-06-22T19:40:28.788Z
994,884,2.681369,2024-06-22T19:40:28.799Z
952,768,2.698023,2024-06-22T19:40:28.815Z
838,368,2.714678,2024-06-22T19:40:28.831Z
810,242,2.7313330000000002,2024-06-22T19:40:28.846Z
757,282,2.747987,2024-06-22T19:40:28.862Z
770,265,2.7646420000000003,2024-06-22T19:40:28.888Z
760,262,2.7812970000000004,2024-06-22T19:40:28.894Z
765,260,2.7979510000000003,2024-06-22T19:40:28.909Z
772,260,2.814606,2024-06-22T19:40:28.925Z
773,267,2.831261,2024-06-22T19:40:28.956Z
766,273,2.847915,2024-06-22T19:40:28.972Z
759,275,2.86457,2024-06-22T19:40:28.988Z
766,278,2.881225,2024-06-22T19:40:29.003Z
764,277,2.8978800000000002,2024-06-22T19:40:29.019Z
755,270,2.9145350000000003,2024-06-22T19:40:29.035Z
757,269,2.9311890000000003,2024-06-22T19:40:29.050Z
766,270,2.9478440000000004,2024-06-22T19:40:29.067Z
765,272,2.9644980000000003,2024-06-22T19:40:29.089Z
755,271,2.981153,2024-06-22T19:40:29.098Z
758,272,2.997808,2024-06-22T19:40:29.113Z
768,276,3.014462,2024-06-22T19:40:29.129Z
792,311,3.031117,2024-06-22T19:40:29.145Z
840,354,3.047772,2024-06-22T19:40:29.164Z
899,431,3.064426,2024-06-22T19:40:29.189Z
889,449,3.081081,2024-06-22T19:40:29.192Z
