x,y,time_seconds,current_time
601,180,1.215749,2024-06-21T16:36:26.475Z
591,171,1.232402,2024-06-21T16:36:26.491Z
586,169,1.2490569999999999,2024-06-21T16:36:26.506Z
578,167,1.265712,2024-06-21T16:36:26.522Z
586,165,1.282365,2024-06-21T16:36:26.538Z
592,160,1.2990199999999998,2024-06-21T16:36:26.555Z
594,158,1.315674,2024-06-21T16:36:26.570Z
594,156,1.3323289999999999,2024-06-21T16:36:26.586Z
591,161,1.348983,2024-06-21T16:36:26.602Z
587,169,1.365637,2024-06-21T16:36:26.617Z
578,157,1.3822919999999999,2024-06-21T16:36:26.634Z
580,150,1.398946,2024-06-21T16:36:26.650Z
584,154,1.4156,2024-06-21T16:36:26.665Z
577,151,1.432256,2024-06-21T16:36:26.681Z
575,150,1.44891,2024-06-21T16:36:26.696Z
579,151,1.465566,2024-06-21T16:36:26.727Z
586,152,1.482222,2024-06-21T16:36:26.736Z
587,151,1.498877,2024-06-21T16:36:26.759Z
628,154,1.515533,2024-06-21T16:36:26.775Z
660,154,1.5321879999999999,2024-06-21T16:36:26.790Z
653,146,1.5488439999999999,2024-06-21T16:36:26.806Z
653,146,1.5655,2024-06-21T16:36:26.822Z
657,150,1.582156,2024-06-21T16:36:26.838Z
662,150,1.598812,2024-06-21T16:36:26.854Z
654,151,1.615467,2024-06-21T16:36:26.869Z
665,158,1.632123,2024-06-21T16:36:26.885Z
672,159,1.648779,2024-06-21T16:36:26.902Z
670,161,1.6654339999999999,2024-06-21T16:36:26.918Z
673,166,1.6820899999999999,2024-06-21T16:36:26.935Z
665,166,1.6987459999999999,2024-06-21T16:36:26.952Z
666,160,1.7154019999999999,2024-06-21T16:36:26.967Z
663,155,1.7320579999999999,2024-06-21T16:36:26.983Z
659,154,1.7487139999999999,2024-06-21T16:36:26.999Z
664,156,1.7653699999999999,2024-06-21T16:36:27.014Z
660,160,1.7820259999999999,2024-06-21T16:36:27.033Z
649,156,1.798683,2024-06-21T16:36:27.046Z
652,157,1.815338,2024-06-21T16:36:27.062Z
663,161,1.831993,2024-06-21T16:36:27.094Z
671,160,1.8486479999999998,2024-06-21T16:36:27.109Z
709,146,1.865303,2024-06-21T16:36:27.125Z
740,144,1.8819569999999999,2024-06-21T16:36:27.141Z
738,152,1.8986119999999997,2024-06-21T16:36:27.157Z
741,148,1.9152669999999998,2024-06-21T16:36:27.173Z
748,147,1.9319209999999998,2024-06-21T16:36:27.188Z
752,152,1.9485759999999999,2024-06-21T16:36:27.204Z
744,153,1.965231,2024-06-21T16:36:27.219Z
748,148,1.981885,2024-06-21T16:36:27.235Z
757,147,1.99854,2024-06-21T16:36:27.251Z
750,144,2.0151950000000003,2024-06-21T16:36:27.276Z
735,145,2.0318490000000002,2024-06-21T16:36:27.291Z
749,144,2.0485040000000003,2024-06-21T16:36:27.307Z
762,143,2.065159,2024-06-21T16:36:27.323Z
755,150,2.0818130000000004,2024-06-21T16:36:27.339Z
751,149,2.098468,2024-06-21T16:36:27.355Z
744,147,2.115123,2024-06-21T16:36:27.370Z
740,155,2.131778,2024-06-21T16:36:27.386Z
746,149,2.148431,2024-06-21T16:36:27.402Z
747,144,2.165086,2024-06-21T16:36:27.418Z
764,148,2.181741,2024-06-21T16:36:27.435Z
822,144,2.198395,2024-06-21T16:36:27.450Z
864,147,2.21505,2024-06-21T16:36:27.466Z
867,152,2.2317050000000003,2024-06-21T16:36:27.481Z
871,154,2.248359,2024-06-21T16:36:27.497Z
868,155,2.2650140000000003,2024-06-21T16:36:27.512Z
868,148,2.281669,2024-06-21T16:36:27.535Z
872,147,2.2983230000000003,2024-06-21T16:36:27.560Z
870,150,2.3149800000000003,2024-06-21T16:36:27.575Z
872,140,2.331636,2024-06-21T16:36:27.591Z
872,148,2.3482920000000003,2024-06-21T16:36:27.608Z
872,152,2.364948,2024-06-21T16:36:27.616Z
874,149,2.381605,2024-06-21T16:36:27.636Z
874,151,2.398261,2024-06-21T16:36:27.649Z
877,149,2.414917,2024-06-21T16:36:27.665Z
866,157,2.4315740000000003,2024-06-21T16:36:27.680Z
864,154,2.44823,2024-06-21T16:36:27.696Z
866,147,2.4648860000000004,2024-06-21T16:36:27.712Z
867,148,2.481542,2024-06-21T16:36:27.736Z
901,148,2.498199,2024-06-21T16:36:27.759Z
939,146,2.5148550000000003,2024-06-21T16:36:27.775Z
949,135,2.531512,2024-06-21T16:36:27.790Z
954,136,2.548169,2024-06-21T16:36:27.806Z
940,139,2.564824,2024-06-21T16:36:27.822Z
936,136,2.581481,2024-06-21T16:36:27.838Z
949,143,2.598138,2024-06-21T16:36:27.854Z
947,150,2.6147940000000003,2024-06-21T16:36:27.875Z
941,143,2.631451,2024-06-21T16:36:27.889Z
940,134,2.648108,2024-06-21T16:36:27.905Z
943,133,2.664765,2024-06-21T16:36:27.921Z
949,137,2.6814210000000003,2024-06-21T16:36:27.937Z
941,135,2.698078,2024-06-21T16:36:27.953Z
942,131,2.714735,2024-06-21T16:36:27.969Z
935,133,2.7313910000000003,2024-06-21T16:36:27.984Z
928,137,2.7480480000000003,2024-06-21T16:36:28.000Z
944,140,2.764705,2024-06-21T16:36:28.016Z
946,133,2.781361,2024-06-21T16:36:28.038Z
935,133,2.7980180000000003,2024-06-21T16:36:28.048Z
933,140,2.814676,2024-06-21T16:36:28.065Z
929,137,2.831332,2024-06-21T16:36:28.080Z
933,138,2.847989,2024-06-21T16:36:28.105Z
940,134,2.864646,2024-06-21T16:36:28.112Z
935,125,2.881303,2024-06-21T16:36:28.139Z
942,135,2.8979600000000003,2024-06-21T16:36:28.144Z
939,134,2.9146170000000002,2024-06-21T16:36:28.176Z
895,186,2.9312750000000003,2024-06-21T16:36:28.191Z
655,602,2.9479300000000004,2024-06-21T16:36:28.207Z
651,675,2.964588,2024-06-21T16:36:28.223Z
657,691,2.981246,2024-06-21T16:36:28.239Z
656,689,2.9979020000000003,2024-06-21T16:36:28.255Z
654,693,3.0145600000000004,2024-06-21T16:36:28.271Z
647,684,3.031218,2024-06-21T16:36:28.287Z
651,686,3.047874,2024-06-21T16:36:28.302Z
659,686,3.0645320000000003,2024-06-21T16:36:28.320Z
654,684,3.081189,2024-06-21T16:36:28.340Z
655,683,3.097845,2024-06-21T16:36:28.350Z
662,686,3.114501,2024-06-21T16:36:28.366Z
648,705,3.1311560000000003,2024-06-21T16:36:28.382Z
616,763,3.1478110000000004,2024-06-21T16:36:28.398Z
598,795,3.164466,2024-06-21T16:36:28.413Z
595,799,3.1811220000000002,2024-06-21T16:36:28.440Z
595,809,3.197778,2024-06-21T16:36:28.445Z
606,803,3.214432,2024-06-21T16:36:28.461Z
615,795,3.231088,2024-06-21T16:36:28.492Z
604,799,3.2477430000000003,2024-06-21T16:36:28.508Z
591,799,3.2643980000000004,2024-06-21T16:36:28.523Z
592,799,3.281054,2024-06-21T16:36:28.540Z
597,803,3.2977090000000002,2024-06-21T16:36:28.556Z
597,803,3.3143640000000003,2024-06-21T16:36:28.572Z
626,809,3.331019,2024-06-21T16:36:28.588Z
753,859,3.347675,2024-06-21T16:36:28.603Z
1155,870,3.3643300000000003,2024-06-21T16:36:28.619Z
1155,871,3.3809850000000004,2024-06-21T16:36:28.640Z
1157,865,3.397641,2024-06-21T16:36:28.651Z
1148,874,3.414295,2024-06-21T16:36:28.667Z
1139,882,3.4309510000000003,2024-06-21T16:36:28.683Z
1146,877,3.447607,2024-06-21T16:36:28.698Z
1158,882,3.464262,2024-06-21T16:36:28.714Z
1154,881,3.4809170000000003,2024-06-21T16:36:28.740Z
1145,880,3.497573,2024-06-21T16:36:28.746Z
1163,886,3.514228,2024-06-21T16:36:28.761Z
1247,900,3.530883,2024-06-21T16:36:28.777Z
1267,897,3.5475380000000003,2024-06-21T16:36:28.808Z
1275,896,3.564194,2024-06-21T16:36:28.824Z
1274,892,3.580849,2024-06-21T16:36:28.840Z
1271,886,3.5975040000000003,2024-06-21T16:36:28.856Z
1266,885,3.61416,2024-06-21T16:36:28.872Z
1266,885,3.630814,2024-06-21T16:36:28.887Z
1274,885,3.64747,2024-06-21T16:36:28.904Z
1273,885,3.664126,2024-06-21T16:36:28.920Z
1271,889,3.6807800000000004,2024-06-21T16:36:28.941Z
1275,888,3.697436,2024-06-21T16:36:28.952Z
1268,891,3.7140910000000003,2024-06-21T16:36:28.968Z
1257,892,3.730747,2024-06-21T16:36:28.984Z
1256,889,3.747402,2024-06-21T16:36:29.000Z
1262,890,3.764057,2024-06-21T16:36:29.015Z
1272,888,3.780713,2024-06-21T16:36:29.041Z
1264,880,3.7973670000000004,2024-06-21T16:36:29.054Z
1253,880,3.814023,2024-06-21T16:36:29.070Z
1271,890,3.8306790000000004,2024-06-21T16:36:29.086Z
1284,892,3.8473330000000003,2024-06-21T16:36:29.101Z
1274,892,3.863989,2024-06-21T16:36:29.117Z
1217,891,3.8806450000000003,2024-06-21T16:36:29.133Z
1254,866,3.897299,2024-06-21T16:36:29.149Z
1068,962,3.913955,2024-06-21T16:36:29.165Z
971,1070,3.93061,2024-06-21T16:36:29.182Z
984,1111,3.947264,2024-06-21T16:36:29.198Z
998,1153,3.963919,2024-06-21T16:36:29.214Z
1012,1195,3.980573,2024-06-21T16:36:29.230Z
1026,1237,3.9972280000000002,2024-06-21T16:36:29.246Z
1040,1279,4.0138799999999994,2024-06-21T16:36:29.262Z
1054,1321,4.0305349999999995,2024-06-21T16:36:29.277Z
1068,1363,4.04719,2024-06-21T16:36:29.293Z
1082,1405,4.063842999999999,2024-06-21T16:36:29.324Z
1096,1447,4.0804979999999995,2024-06-21T16:36:29.340Z
1096,1447,4.097150999999999,2024-06-21T16:36:29.355Z
775,1091,4.113805,2024-06-21T16:36:29.371Z
775,1091,4.130459999999999,2024-06-21T16:36:29.387Z
680,950,4.147113999999999,2024-06-21T16:36:29.403Z
680,950,4.163767,2024-06-21T16:36:29.418Z
683,939,4.180421,2024-06-21T16:36:29.434Z
686,917,4.197076,2024-06-21T16:36:29.459Z
621,950,4.213729,2024-06-21T16:36:29.467Z
613,948,4.230383,2024-06-21T16:36:29.482Z
623,941,4.247038,2024-06-21T16:36:29.498Z
619,956,4.263692,2024-06-21T16:36:29.514Z
635,961,4.280345,2024-06-21T16:36:29.530Z
609,945,4.297,2024-06-21T16:36:29.546Z
591,915,4.3136529999999995,2024-06-21T16:36:29.562Z
600,898,4.3303069999999995,2024-06-21T16:36:29.593Z
596,908,4.346960999999999,2024-06-21T16:36:29.593Z
581,934,4.363614999999999,2024-06-21T16:36:29.624Z
587,939,4.380268999999999,2024-06-21T16:36:29.640Z
599,923,4.396922,2024-06-21T16:36:29.655Z
677,875,4.413577,2024-06-21T16:36:29.674Z
765,789,4.43023,2024-06-21T16:36:29.688Z
821,550,4.446884,2024-06-21T16:36:29.704Z
829,543,4.463538,2024-06-21T16:36:29.720Z
835,540,4.480191,2024-06-21T16:36:29.735Z
822,522,4.496846,2024-06-21T16:36:29.751Z
828,534,4.5135,2024-06-21T16:36:29.767Z
825,547,4.530154,2024-06-21T16:36:29.791Z
818,554,4.546806999999999,2024-06-21T16:36:29.799Z
827,537,4.563460999999999,2024-06-21T16:36:29.815Z
828,528,4.580115,2024-06-21T16:36:29.831Z
808,538,4.596768,2024-06-21T16:36:29.847Z
801,535,4.613422,2024-06-21T16:36:29.863Z
811,534,4.630076,2024-06-21T16:36:29.878Z
817,536,4.646729,2024-06-21T16:36:29.895Z
813,540,4.663383,2024-06-21T16:36:29.911Z
813,537,4.680037,2024-06-21T16:36:29.926Z
912,541,4.696689999999999,2024-06-21T16:36:29.958Z
976,534,4.713343999999999,2024-06-21T16:36:29.974Z
967,529,4.729998,2024-06-21T16:36:29.990Z
970,531,4.746651,2024-06-21T16:36:30.005Z
973,532,4.763305,2024-06-21T16:36:30.021Z
973,534,4.779959,2024-06-21T16:36:30.036Z
964,532,4.796613,2024-06-21T16:36:30.052Z
965,529,4.813266,2024-06-21T16:36:30.068Z
960,506,4.829918999999999,2024-06-21T16:36:30.084Z
756,263,4.846572999999999,2024-06-21T16:36:30.099Z
710,180,4.863226,2024-06-21T16:36:30.115Z
638,101,4.87988,2024-06-21T16:36:30.131Z
601,110,4.896534,2024-06-21T16:36:30.147Z
595,110,4.913186,2024-06-21T16:36:30.162Z
601,106,4.929841,2024-06-21T16:36:30.178Z
601,107,4.9464939999999995,2024-06-21T16:36:30.193Z
601,113,4.963146999999999,2024-06-21T16:36:30.225Z
600,113,4.979801,2024-06-21T16:36:30.240Z
595,123,4.996455,2024-06-21T16:36:30.256Z
600,124,5.013108,2024-06-21T16:36:30.272Z
593,122,5.029761,2024-06-21T16:36:30.288Z
590,123,5.046415,2024-06-21T16:36:30.303Z
599,131,5.063069,2024-06-21T16:36:30.325Z
595,132,5.079721,2024-06-21T16:36:30.335Z
602,118,5.096375,2024-06-21T16:36:30.351Z
562,110,5.113028,2024-06-21T16:36:30.366Z
541,113,5.129681,2024-06-21T16:36:30.382Z
542,115,5.146336,2024-06-21T16:36:30.398Z
544,117,5.162989,2024-06-21T16:36:30.413Z
544,121,5.179641999999999,2024-06-21T16:36:30.429Z
547,123,5.196295,2024-06-21T16:36:30.445Z
542,122,5.212949,2024-06-21T16:36:30.460Z
553,129,5.229602,2024-06-21T16:36:30.476Z
562,127,5.246255,2024-06-21T16:36:30.504Z
553,122,5.262909,2024-06-21T16:36:30.519Z
547,122,5.279560999999999,2024-06-21T16:36:30.540Z
551,122,5.296215,2024-06-21T16:36:30.551Z
547,128,5.312868,2024-06-21T16:36:30.574Z
551,135,5.329522,2024-06-21T16:36:30.587Z
557,140,5.3461739999999995,2024-06-21T16:36:30.602Z
558,143,5.362829,2024-06-21T16:36:30.618Z
559,144,5.379481999999999,2024-06-21T16:36:30.633Z
558,139,5.396134,2024-06-21T16:36:30.649Z
557,140,5.412788,2024-06-21T16:36:30.665Z
559,150,5.429441,2024-06-21T16:36:30.681Z
564,152,5.4460939999999995,2024-06-21T16:36:30.696Z
568,147,5.462746999999999,2024-06-21T16:36:30.712Z
563,148,5.4794,2024-06-21T16:36:30.728Z
568,152,5.496053,2024-06-21T16:36:30.745Z
566,158,5.512706,2024-06-21T16:36:30.759Z
568,163,5.52936,2024-06-21T16:36:30.791Z
565,159,5.546012999999999,2024-06-21T16:36:30.807Z
563,158,5.5626679999999995,2024-06-21T16:36:30.825Z
566,161,5.579323,2024-06-21T16:36:30.838Z
563,168,5.595979,2024-06-21T16:36:30.854Z
565,169,5.612633,2024-06-21T16:36:30.870Z
571,166,5.629288,2024-06-21T16:36:30.885Z
576,166,5.645943,2024-06-21T16:36:30.902Z
578,169,5.662597,2024-06-21T16:36:30.918Z
569,173,5.679252,2024-06-21T16:36:30.934Z
572,175,5.695907,2024-06-21T16:36:30.950Z
579,178,5.712561,2024-06-21T16:36:30.966Z
575,181,5.729216,2024-06-21T16:36:30.981Z
578,178,5.745870999999999,2024-06-21T16:36:30.997Z
582,177,5.762525,2024-06-21T16:36:31.013Z
583,179,5.779179999999999,2024-06-21T16:36:31.028Z
590,184,5.795834999999999,2024-06-21T16:36:31.046Z
586,184,5.8124899999999995,2024-06-21T16:36:31.060Z
587,183,5.829145,2024-06-21T16:36:31.091Z
585,185,5.8458,2024-06-21T16:36:31.107Z
583,183,5.862455,2024-06-21T16:36:31.123Z
589,183,5.879109,2024-06-21T16:36:31.138Z
588,181,5.895764,2024-06-21T16:36:31.154Z
591,184,5.912419,2024-06-21T16:36:31.170Z
606,192,5.929073,2024-06-21T16:36:31.187Z
599,192,5.945728,2024-06-21T16:36:31.203Z
584,186,5.962383,2024-06-21T16:36:31.219Z
583,184,5.979037,2024-06-21T16:36:31.235Z
584,193,5.995692,2024-06-21T16:36:31.251Z
560,197,6.012347,2024-06-21T16:36:31.267Z
549,194,6.029001999999999,2024-06-21T16:36:31.282Z
558,195,6.045656999999999,2024-06-21T16:36:31.298Z
563,200,6.0623119999999995,2024-06-21T16:36:31.313Z
561,202,6.078965999999999,2024-06-21T16:36:31.329Z
552,202,6.0956209999999995,2024-06-21T16:36:31.348Z
551,202,6.112276,2024-06-21T16:36:31.361Z
552,208,6.128931,2024-06-21T16:36:31.377Z
554,209,6.145585,2024-06-21T16:36:31.392Z
555,209,6.16224,2024-06-21T16:36:31.424Z
551,209,6.178895,2024-06-21T16:36:31.439Z
549,202,6.195549,2024-06-21T16:36:31.455Z
552,202,6.212204,2024-06-21T16:36:31.471Z
553,207,6.228859,2024-06-21T16:36:31.486Z
550,204,6.245514,2024-06-21T16:36:31.502Z
553,205,6.262169,2024-06-21T16:36:31.518Z
555,205,6.278823999999999,2024-06-21T16:36:31.533Z
550,199,6.295478,2024-06-21T16:36:31.550Z
545,200,6.312132999999999,2024-06-21T16:36:31.566Z
543,204,6.328787999999999,2024-06-21T16:36:31.581Z
543,200,6.345441999999999,2024-06-21T16:36:31.597Z
561,186,6.3620969999999994,2024-06-21T16:36:31.612Z
619,202,6.3787519999999995,2024-06-21T16:36:31.628Z
630,215,6.395407,2024-06-21T16:36:31.649Z
628,215,6.412061,2024-06-21T16:36:31.659Z
633,207,6.428716,2024-06-21T16:36:31.690Z
630,203,6.445371,2024-06-21T16:36:31.706Z
619,194,6.462025,2024-06-21T16:36:31.722Z
624,194,6.478681,2024-06-21T16:36:31.737Z
629,207,6.495336,2024-06-21T16:36:31.753Z
624,203,6.51199,2024-06-21T16:36:31.769Z
627,194,6.528645,2024-06-21T16:36:31.785Z
627,196,6.5453,2024-06-21T16:36:31.800Z
617,190,6.561954,2024-06-21T16:36:31.816Z
614,185,6.578609,2024-06-21T16:36:31.832Z
612,199,6.595263999999999,2024-06-21T16:36:31.849Z
609,200,6.611917999999999,2024-06-21T16:36:31.873Z
606,187,6.628572999999999,2024-06-21T16:36:31.889Z
611,187,6.6452279999999995,2024-06-21T16:36:31.905Z
611,184,6.6618829999999996,2024-06-21T16:36:31.920Z
547,644,6.6785369999999995,2024-06-21T16:36:31.936Z
547,644,6.695193,2024-06-21T16:36:31.952Z
627,929,6.711848,2024-06-21T16:36:31.968Z
634,924,6.728502,2024-06-21T16:36:31.984Z
631,925,6.745157,2024-06-21T16:36:32.000Z
635,931,6.761812,2024-06-21T16:36:32.015Z
641,931,6.778466,2024-06-21T16:36:32.031Z
637,924,6.795121,2024-06-21T16:36:32.050Z
635,921,6.811776,2024-06-21T16:36:32.063Z
640,929,6.82843,2024-06-21T16:36:32.079Z
643,931,6.845085,2024-06-21T16:36:32.095Z
640,919,6.861739999999999,2024-06-21T16:36:32.110Z
626,944,6.878394,2024-06-21T16:36:32.126Z
608,982,6.895048999999999,2024-06-21T16:36:32.157Z
606,977,6.9117049999999995,2024-06-21T16:36:32.173Z
616,989,6.92836,2024-06-21T16:36:32.190Z
619,988,6.945014,2024-06-21T16:36:32.205Z
612,974,6.961669,2024-06-21T16:36:32.221Z
614,978,6.978324,2024-06-21T16:36:32.236Z
616,980,6.994978,2024-06-21T16:36:32.253Z
619,975,7.011633,2024-06-21T16:36:32.269Z
629,978,7.028288,2024-06-21T16:36:32.284Z
609,985,7.044942,2024-06-21T16:36:32.300Z
586,983,7.061597,2024-06-21T16:36:32.316Z
586,984,7.078252,2024-06-21T16:36:32.331Z
588,980,7.094906,2024-06-21T16:36:32.351Z
586,978,7.111561,2024-06-21T16:36:32.364Z
587,981,7.128216999999999,2024-06-21T16:36:32.380Z
590,976,7.144870999999999,2024-06-21T16:36:32.395Z
587,980,7.161525999999999,2024-06-21T16:36:32.413Z
586,982,7.1781809999999995,2024-06-21T16:36:32.427Z
586,983,7.194836,2024-06-21T16:36:32.451Z
606,967,7.2114899999999995,2024-06-21T16:36:32.459Z
639,877,7.228145,2024-06-21T16:36:32.490Z
632,491,7.2448,2024-06-21T16:36:32.506Z
612,416,7.2614529999999995,2024-06-21T16:36:32.522Z
573,219,7.278108,2024-06-21T16:36:32.537Z
594,217,7.294763,2024-06-21T16:36:32.553Z
593,220,7.3114159999999995,2024-06-21T16:36:32.569Z
578,232,7.328071,2024-06-21T16:36:32.585Z
581,233,7.3447249999999995,2024-06-21T16:36:32.602Z
581,224,7.36138,2024-06-21T16:36:32.610Z
582,223,7.378035,2024-06-21T16:36:32.626Z
581,231,7.394689,2024-06-21T16:36:32.657Z
578,224,7.411343,2024-06-21T16:36:32.657Z
576,212,7.4279969999999995,2024-06-21T16:36:32.689Z
568,200,7.444652,2024-06-21T16:36:32.704Z
551,191,7.461307,2024-06-21T16:36:32.720Z
550,187,7.4779599999999995,2024-06-21T16:36:32.736Z
557,193,7.494615,2024-06-21T16:36:32.752Z
561,191,7.51127,2024-06-21T16:36:32.767Z
563,184,7.5279229999999995,2024-06-21T16:36:32.783Z
558,187,7.544578,2024-06-21T16:36:32.798Z
557,186,7.5612319999999995,2024-06-21T16:36:32.814Z
564,184,7.577887,2024-06-21T16:36:32.829Z
559,185,7.594542,2024-06-21T16:36:32.853Z
556,183,7.611196,2024-06-21T16:36:32.861Z
556,182,7.62785,2024-06-21T16:36:32.877Z
555,181,7.6445039999999995,2024-06-21T16:36:32.894Z
565,178,7.661159,2024-06-21T16:36:32.910Z
570,176,7.677811999999999,2024-06-21T16:36:32.926Z
565,176,7.6944669999999995,2024-06-21T16:36:32.953Z
565,180,7.711122,2024-06-21T16:36:32.958Z
562,182,7.7277759999999995,2024-06-21T16:36:32.989Z
557,179,7.7444299999999995,2024-06-21T16:36:33.005Z
555,175,7.761085,2024-06-21T16:36:33.020Z
560,177,7.7777389999999995,2024-06-21T16:36:33.036Z
567,177,7.794394,2024-06-21T16:36:33.052Z
564,171,7.8110479999999995,2024-06-21T16:36:33.068Z
554,175,7.827703,2024-06-21T16:36:33.083Z
555,175,7.844355999999999,2024-06-21T16:36:33.099Z
569,174,7.8610109999999995,2024-06-21T16:36:33.115Z
569,174,7.8776649999999995,2024-06-21T16:36:33.130Z
559,168,7.894318999999999,2024-06-21T16:36:33.153Z
559,167,7.9109739999999995,2024-06-21T16:36:33.163Z
564,174,7.927628,2024-06-21T16:36:33.179Z
563,175,7.944281999999999,2024-06-21T16:36:33.194Z
560,165,7.960936,2024-06-21T16:36:33.210Z
563,163,7.977591,2024-06-21T16:36:33.225Z
556,166,7.994244999999999,2024-06-21T16:36:33.253Z
555,170,8.0109,2024-06-21T16:36:33.257Z
620,154,8.027554,2024-06-21T16:36:33.288Z
663,156,8.044209,2024-06-21T16:36:33.304Z
666,174,8.060862,2024-06-21T16:36:33.320Z
666,176,8.077517,2024-06-21T16:36:33.338Z
675,172,8.094171,2024-06-21T16:36:33.356Z
670,173,8.110825,2024-06-21T16:36:33.372Z
651,175,8.12748,2024-06-21T16:36:33.388Z
657,173,8.144134,2024-06-21T16:36:33.403Z
657,172,8.160788,2024-06-21T16:36:33.419Z
655,168,8.177442,2024-06-21T16:36:33.435Z
653,171,8.194097,2024-06-21T16:36:33.453Z
652,182,8.210749999999999,2024-06-21T16:36:33.466Z
661,179,8.227405,2024-06-21T16:36:33.482Z
659,175,8.24406,2024-06-21T16:36:33.498Z
665,175,8.260715,2024-06-21T16:36:33.513Z
664,173,8.277368,2024-06-21T16:36:33.529Z
657,173,8.294023,2024-06-21T16:36:33.553Z
664,169,8.310677,2024-06-21T16:36:33.561Z
655,165,8.327331,2024-06-21T16:36:33.577Z
649,170,8.343985,2024-06-21T16:36:33.592Z
657,168,8.36064,2024-06-21T16:36:33.608Z
660,165,8.377294,2024-06-21T16:36:33.624Z
653,159,8.393948,2024-06-21T16:36:33.655Z
650,160,8.410601999999999,2024-06-21T16:36:33.671Z
692,170,8.427256,2024-06-21T16:36:33.687Z
735,170,8.443911,2024-06-21T16:36:33.702Z
749,180,8.460566,2024-06-21T16:36:33.718Z
752,174,8.477219,2024-06-21T16:36:33.734Z
