time_seconds,left_x,left_y,right_x,right_y
0.598621,0.4157419800758362,0.1374950259923935,0.4117629826068878,0.1084100753068924
0.615276,0.4121866822242737,0.15205518901348114,0.4134358763694763,0.113010473549366
0.631929,0.4155065417289734,0.16303229331970215,0.4183071255683899,0.10405361652374268
0.648581,0.4146755039691925,0.17285528779029846,0.4199907183647156,0.10759641975164413
0.665232,0.41593241691589355,0.17500311136245728,0.4231231212615967,0.10896651446819305
0.681883,0.4189814627170563,0.15887771546840668,0.4157227575778961,0.09000798314809799
0.698537,0.43029969930648804,0.15120601654052734,0.41968992352485657,0.08427080512046814
0.715191,0.47867971658706665,0.1469779759645462,0.4814852178096771,0.08673792332410812
0.731844,0.4948963224887848,0.14688965678215027,0.4999832212924957,0.086982361972332
0.748497,0.4935395419597626,0.13973477482795715,0.49398353695869446,0.08937116712331772
0.765149,0.49650952219963074,0.13594603538513184,0.49520784616470337,0.08542123436927795
0.7818,0.4969483017921448,0.14452524483203888,0.49539485573768616,0.09593045711517334
0.798453,0.4961607754230499,0.14385102689266205,0.4999507963657379,0.1021595150232315
0.815107,0.49327877163887024,0.14148347079753876,0.49516597390174866,0.0969843715429306
0.831761,0.484634131193161,0.14206679165363312,0.48418715596199036,0.09982984513044357
0.848414,0.37888437509536743,0.16490750014781952,0.3840830326080322,0.10302460193634033
0.865068,0.3125571608543396,0.17093023657798767,0.342238187789917,0.09605807065963745
0.881722,0.1404600590467453,0.2529114782810211,0.11226648092269897,0.15690770745277405
0.898375,0.14875809848308563,0.25669679045677185,0.11973313242197037,0.17152880132198334
0.915029,0.15062901377677917,0.24401859939098358,0.12218611687421799,0.17994332313537598
0.931683,0.14620165526866913,0.24764268100261688,0.12222351133823395,0.1726313978433609
0.948336,0.14401425421237946,0.24068787693977356,0.12592941522598267,0.16441002488136292
0.964991,0.14557263255119324,0.24135294556617737,0.12096964567899704,0.16074401140213013
0.981645,0.14784657955169678,0.2493908703327179,0.1143554151058197,0.16544032096862793
0.998298,0.14837388694286346,0.24177585542201996,0.11529097706079483,0.16867132484912872
1.014952,0.14315596222877502,0.23499158024787903,0.11421648412942886,0.16282382607460022
1.031606,0.1409698873758316,0.24146108329296112,0.11080306768417358,0.16892898082733154
1.048259,0.13991005718708038,0.2480560541152954,0.11352425813674927,0.17138047516345978
1.064913,0.13965971767902374,0.24444299936294556,0.12441948056221008,0.16786272823810577
1.081566,0.14893969893455505,0.2617698907852173,0.12421233206987381,0.16698069870471954
1.098218,0.17083877325057983,0.25708910822868347,0.12632346153259277,0.1596469134092331
1.114868,0.16023162007331848,0.23020094633102417,0.14728038012981415,0.1527286320924759
1.131519,0.15954148769378662,0.23142653703689575,0.15350857377052307,0.14983539283275604
1.148171,0.16313089430332184,0.2378082126379013,0.15733486413955688,0.15263734757900238
1.164821,0.16219012439250946,0.2366999238729477,0.15294723212718964,0.15998055040836334
1.181471,0.15811502933502197,0.23546019196510315,0.14486902952194214,0.15032511949539185
1.198123,0.15662536025047302,0.23763751983642578,0.1382552832365036,0.1483284831047058
1.214772,0.16040606796741486,0.2291315495967865,0.14197823405265808,0.15507276356220245
1.231423,0.16137471795082092,0.22677913308143616,0.14617137610912323,0.15918219089508057
1.248073,0.15929526090621948,0.23330186307430267,0.14388172328472137,0.15467767417430878
1.264722,0.16053462028503418,0.23264651000499725,0.1452704668045044,0.15403462946414948
1.281373,0.15829570591449738,0.23304173350334167,0.14151623845100403,0.16074086725711823
1.298027,0.16762305796146393,0.23141740262508392,0.13502340018749237,0.1507452428340912
1.314679,0.18741215765476227,0.22329625487327576,0.179976224899292,0.12992747128009796
1.331332,0.1863580197095871,0.22114074230194092,0.1817058026790619,0.14320600032806396
1.347985,0.18885208666324615,0.22251258790493011,0.18326355516910553,0.15008312463760376
1.364638,0.19328629970550537,0.2185267210006714,0.18824157118797302,0.15744364261627197
1.38129,0.18483048677444458,0.2174496203660965,0.18034014105796814,0.15408678352832794
1.397944,0.18105114996433258,0.21968773007392883,0.1760958731174469,0.1331559270620346
1.414597,0.1861061006784439,0.22343429923057556,0.17874984443187714,0.12806858122348785
1.431249,0.1873607337474823,0.2266898900270462,0.17909497022628784,0.13474759459495544
1.447902,0.18996377289295197,0.21973232924938202,0.1799711138010025,0.1371622085571289
1.464555,0.19026635587215424,0.2095424383878708,0.1762678027153015,0.1432885378599167
1.481207,0.18848827481269836,0.21722565591335297,0.17902718484401703,0.13549092411994934
1.497861,0.19072851538658142,0.2257944792509079,0.18909785151481628,0.13511525094509125
1.514514,0.2105041891336441,0.2187744677066803,0.2188207358121872,0.1504288613796234
1.531172,0.2201870083808899,0.21161489188671112,0.2233254760503769,0.14649401605129242
1.547831,0.21277476847171783,0.2117881178855896,0.2170926183462143,0.13592441380023956
1.564491,0.2091175764799118,0.22286924719810486,0.21391111612319946,0.1381833702325821
1.58115,0.21173416078090668,0.21694782376289368,0.21253368258476257,0.12906478345394135
1.597811,0.21394038200378418,0.20841515064239502,0.21008732914924622,0.12223172187805176
1.614472,0.21400295197963715,0.21963700652122498,0.2080260068178177,0.12833546102046967
1.631133,0.21188585460186005,0.2171180248260498,0.21110567450523376,0.13448065519332886
1.647793,0.21070905029773712,0.21106022596359253,0.2067212611436844,0.14183522760868073
1.664453,0.20932689309120178,0.2140805423259735,0.2030988186597824,0.13585704565048218
1.681115,0.20705892145633698,0.2110307663679123,0.20582686364650726,0.1275278925895691
1.697776,0.20293709635734558,0.2095640003681183,0.20921406149864197,0.13796751201152802
1.714437,0.20549295842647552,0.21327008306980133,0.21423017978668213,0.173092320561409
1.731099,0.21994157135486603,0.2135130614042282,0.23173080384731293,0.17297720909118652
1.74776,0.24307562410831451,0.20580610632896423,0.2428780049085617,0.14339107275009155
1.764422,0.24624033272266388,0.20015369355678558,0.2490556389093399,0.13700921833515167
1.781085,0.24092669785022736,0.20256578922271729,0.2494230419397354,0.1415622979402542
1.797746,0.24175110459327698,0.2095695585012436,0.24608555436134338,0.15385863184928894
1.814409,0.24953599274158478,0.2041875272989273,0.2469317615032196,0.14374135434627533
1.831072,0.24771545827388763,0.20315104722976685,0.2495771050453186,0.1416195183992386
1.847734,0.2436373382806778,0.21773922443389893,0.25044041872024536,0.14974504709243774
1.864397,0.24571584165096283,0.2163863182067871,0.246237114071846,0.14396055042743683
1.88106,0.24564233422279358,0.21370017528533936,0.2411252111196518,0.14422161877155304
1.897725,0.24689066410064697,0.2172846645116806,0.24523407220840454,0.14509867131710052
1.914387,0.24994492530822754,0.21243372559547424,0.2432381510734558,0.1347903460264206
1.931043,0.24784962832927704,0.208100825548172,0.24646902084350586,0.12935279309749603
1.947699,0.252724826335907,0.21394653618335724,0.25879135727882385,0.1400602012872696
1.964353,0.2653174102306366,0.2097105234861374,0.2609782814979553,0.148311048746109
1.981009,0.27357372641563416,0.20217157900333405,0.27219152450561523,0.14865534007549286
1.997664,0.271352082490921,0.19884636998176575,0.2730449438095093,0.14250102639198303
2.014318,0.27356114983558655,0.1993340104818344,0.2690351903438568,0.13913273811340332
2.030974,0.27453508973121643,0.20257315039634705,0.2668900489807129,0.1369071900844574
2.047629,0.2753787636756897,0.20676138997077942,0.2653486728668213,0.13432982563972473
2.064283,0.27416232228279114,0.2112152874469757,0.27248823642730713,0.13246388733386993
2.080939,0.26827573776245117,0.21488109230995178,0.2798752784729004,0.12951819598674774
2.097594,0.26964089274406433,0.21908918023109436,0.27431315183639526,0.13337090611457825
2.114248,0.27551358938217163,0.21158456802368164,0.27283239364624023,0.14290457963943481
2.130904,0.2764095067977905,0.20741145312786102,0.27507680654525757,0.14409318566322327
2.147559,0.276105135679245,0.216824010014534,0.26839688420295715,0.1364048272371292
2.164214,0.27538546919822693,0.2241741269826889,0.26699164509773254,0.13336287438869476
2.180869,0.27785181999206543,0.22479164600372314,0.2750358283519745,0.14581015706062317
2.197524,0.29168954491615295,0.21852655708789825,0.2830389142036438,0.14091576635837555
2.214179,0.3010653555393219,0.21168260276317596,0.29599612951278687,0.1276537925004959
2.230834,0.2997337579727173,0.2106025665998459,0.2978370487689972,0.1385960578918457
2.247489,0.3021489381790161,0.21224448084831238,0.296775758266449,0.1556568592786789
2.264144,0.29910579323768616,0.22111326456069946,0.29352205991744995,0.15080446004867554
2.280799,0.29900622367858887,0.2258877009153366,0.2998725473880768,0.14345180988311768
2.297454,0.3009154498577118,0.22381189465522766,0.30145949125289917,0.15467283129692078
2.31411,0.3011776804924011,0.23333024978637695,0.30083101987838745,0.15631206333637238
2.330764,0.30397337675094604,0.22950613498687744,0.3024536967277527,0.15774768590927124
2.347419,0.3037758469581604,0.2272057980298996,0.2970559895038605,0.1636144071817398
2.364075,0.29913920164108276,0.23296406865119934,0.2963997721672058,0.15342816710472107
2.380729,0.294664204120636,0.23214542865753174,0.3006319999694824,0.15158595144748688
2.397384,0.2948025166988373,0.22691373527050018,0.30603986978530884,0.15030953288078308
2.41404,0.29682591557502747,0.23204031586647034,0.3044482171535492,0.14984393119812012
2.430696,0.2975497841835022,0.23460882902145386,0.30183321237564087,0.16154205799102783
2.447351,0.3044183552265167,0.23012171685695648,0.3107874393463135,0.1654590666294098
2.464008,0.3244580328464508,0.23037736117839813,0.32587355375289917,0.15697862207889557
2.480664,0.3431406021118164,0.2293715476989746,0.35130926966667175,0.14287447929382324
2.49732,0.34056657552719116,0.23309028148651123,0.3483712077140808,0.14806754887104034
2.513976,0.33966064453125,0.24400043487548828,0.34598207473754883,0.17051951587200165
2.530633,0.34049883484840393,0.24263685941696167,0.34549805521965027,0.17788344621658325
2.547288,0.3447149693965912,0.23516538739204407,0.3489939570426941,0.1676488071680069
2.563945,0.34722036123275757,0.2366056889295578,0.3480945825576782,0.1591893881559372
2.580601,0.3457704484462738,0.23680338263511658,0.344674289226532,0.17114950716495514
2.597256,0.3472341299057007,0.2353581339120865,0.34555456042289734,0.172217458486557
2.613913,0.34686046838760376,0.2428862601518631,0.34662553668022156,0.15898078680038452
2.63057,0.34474343061447144,0.24579589068889618,0.3443111777305603,0.14962716400623322
2.647226,0.34364601969718933,0.23913368582725525,0.3365802466869354,0.1600339263677597
2.663882,0.36083611845970154,0.22924895584583282,0.35610610246658325,0.16920733451843262
2.680538,0.38166165351867676,0.22713416814804077,0.3907959461212158,0.1670827716588974
2.697195,0.3828226327896118,0.2352432906627655,0.3889017105102539,0.16468244791030884
2.713851,0.38709428906440735,0.23242183029651642,0.39049166440963745,0.15322960913181305
2.730507,0.3872359097003937,0.22537721693515778,0.3919297158718109,0.14906667172908783
2.747165,0.38815659284591675,0.2295319139957428,0.39019808173179626,0.15964803099632263
2.76382,0.3879255950450897,0.2328871786594391,0.3845592439174652,0.160502627491951
2.780477,0.3839045763015747,0.22714759409427643,0.37950605154037476,0.16916172206401825
2.797134,0.38539186120033264,0.22936120629310608,0.38237613439559937,0.17588602006435394
2.813789,0.38718438148498535,0.23323138058185577,0.38449952006340027,0.16342341899871826
2.830446,0.3870112895965576,0.22645185887813568,0.38368353247642517,0.15738926827907562
2.847103,0.38461020588874817,0.2196253389120102,0.38097816705703735,0.15563401579856873
2.863759,0.38931605219841003,0.22289524972438812,0.3884021043777466,0.16049055755138397
2.880416,0.41305965185165405,0.22424939274787903,0.4216482937335968,0.165940523147583
2.897073,0.4210844933986664,0.22468222677707672,0.42377084493637085,0.1680324673652649
2.913729,0.42275840044021606,0.22197256982326508,0.4207302927970886,0.1686522662639618
2.930386,0.42355072498321533,0.22152121365070343,0.4261430501937866,0.17250072956085205
2.947043,0.42532527446746826,0.22846849262714386,0.4268041253089905,0.1779959797859192
2.963699,0.42551177740097046,0.22808130085468292,0.4207398593425751,0.1853456199169159
2.980356,0.42253565788269043,0.22262345254421234,0.42435503005981445,0.18373136222362518
2.997013,0.42264223098754883,0.21925923228263855,0.4293888807296753,0.17527826130390167
3.01367,0.41919654607772827,0.22556819021701813,0.42591944336891174,0.16800689697265625
3.030326,0.4170556366443634,0.22677139937877655,0.42509913444519043,0.16992340981960297
3.046983,0.41942188143730164,0.22414685785770416,0.41984352469444275,0.17515148222446442
3.063641,0.42334362864494324,0.22649754583835602,0.41653525829315186,0.16925156116485596
3.080297,0.44345858693122864,0.22186298668384552,0.4419662654399872,0.16028033196926117
3.096954,0.4537540376186371,0.21649393439292908,0.45570147037506104,0.1712801158428192
3.113611,0.4532022476196289,0.2173480987548828,0.45891109108924866,0.18410412967205048
3.130267,0.45424309372901917,0.2133437991142273,0.45742273330688477,0.16305673122406006
3.146924,0.45679768919944763,0.2114771008491516,0.4610176980495453,0.15936030447483063
3.163582,0.45831790566444397,0.21303682029247284,0.4615475535392761,0.16881415247917175
3.180238,0.45443397760391235,0.21068625152111053,0.45917490124702454,0.16665180027484894
3.196896,0.45317643880844116,0.2110583633184433,0.4531906247138977,0.171404629945755
3.213552,0.45237016677856445,0.21093562245368958,0.45494529604911804,0.1738288700580597
3.230208,0.45283401012420654,0.2154410034418106,0.457750141620636,0.1693393439054489
3.246863,0.4507632255554199,0.21888527274131775,0.4561673402786255,0.16759009659290314
3.263518,0.4506746232509613,0.21734292805194855,0.4588049352169037,0.16674479842185974
3.280174,0.4610183537006378,0.21425870060920715,0.4703088402748108,0.1703447550535202
3.296829,0.479176789522171,0.21015261113643646,0.48930802941322327,0.17808838188648224
3.313485,0.4970589280128479,0.2118278443813324,0.5085720419883728,0.18223056197166443
3.330141,0.4962378144264221,0.21240675449371338,0.506084144115448,0.17866677045822144
3.346796,0.4935360252857208,0.210496723651886,0.5066674947738647,0.17360752820968628
3.363452,0.49248719215393066,0.2139187604188919,0.5039621591567993,0.17513170838356018
3.380108,0.49491533637046814,0.2216692566871643,0.5048906207084656,0.1800280660390854
3.396763,0.4965277910232544,0.22428222000598907,0.5060198307037354,0.17648471891880035
3.413418,0.49357959628105164,0.22110426425933838,0.5088645815849304,0.17495369911193848
3.430074,0.49351176619529724,0.21683888137340546,0.5135667324066162,0.17622019350528717
3.446729,0.49387335777282715,0.21186408400535583,0.5110592842102051,0.17587104439735413
3.463385,0.4934096038341522,0.21329958736896515,0.5093212723731995,0.17462512850761414
3.480041,0.4961260259151459,0.21352475881576538,0.5084449648857117,0.17404267191886902
3.496697,0.5011473298072815,0.2125677615404129,0.5070659518241882,0.17521503567695618
3.513352,0.5293188691139221,0.21325013041496277,0.500036358833313,0.19398970901966095
3.530008,0.5495408773422241,0.21118876338005066,0.5914564728736877,0.17290599644184113
3.546664,0.5599994659423828,0.2168790102005005,0.5847306847572327,0.16998769342899323
3.563318,0.564620852470398,0.21657933294773102,0.5814048051834106,0.16992104053497314
3.579974,0.560579240322113,0.21563442051410675,0.5841589570045471,0.17854918539524078
3.59663,0.5592644214630127,0.2181922346353531,0.5820543766021729,0.18279553949832916
3.613285,0.5567154884338379,0.22050586342811584,0.5744739770889282,0.18273884057998657
3.629941,0.5543521642684937,0.22014719247817993,0.5729255676269531,0.18519073724746704
3.646597,0.5543124079704285,0.2167656123638153,0.5761553645133972,0.18875354528427124
3.663252,0.5495891571044922,0.21244052052497864,0.5794997811317444,0.1932821124792099
3.679908,0.5560761094093323,0.2156059294939041,0.581153154373169,0.19393390417099
3.696563,0.5607765316963196,0.22023791074752808,0.5778000354766846,0.1874997466802597
3.713218,0.5571678280830383,0.22524650394916534,0.5766479969024658,0.1870473325252533
3.729874,0.5861622095108032,0.21841855347156525,0.6013739705085754,0.18619517982006073
3.74653,0.6294987201690674,0.2148926556110382,0.6437421441078186,0.18781661987304688
3.763186,0.6289260387420654,0.21600273251533508,0.6380643844604492,0.19831383228302002
3.779841,0.62186199426651,0.21349649131298065,0.6325996518135071,0.18984366953372955
3.796497,0.6230958104133606,0.21763476729393005,0.6285446286201477,0.17689432203769684
3.813153,0.623567521572113,0.2242932766675949,0.6235229969024658,0.17040014266967773
3.829808,0.6229920983314514,0.2261943221092224,0.6245743036270142,0.174997016787529
3.846463,0.627541184425354,0.2245810329914093,0.6338178515434265,0.18163150548934937
3.863119,0.6259015202522278,0.22289493680000305,0.6413462162017822,0.18821249902248383
3.879774,0.6178863048553467,0.2218795120716095,0.6369010806083679,0.18948572874069214
3.89643,0.6189402341842651,0.22368554770946503,0.6281504034996033,0.18938420712947845
3.913086,0.6260684728622437,0.22810155153274536,0.6286609172821045,0.1923200935125351
3.929741,0.6274755597114563,0.22558774054050446,0.6331729292869568,0.18919171392917633
3.946397,0.6298783421516418,0.2253659963607788,0.6355050802230835,0.19036753475666046
3.963053,0.6480600237846375,0.23311786353588104,0.652604341506958,0.1904337853193283
3.979708,0.6699402928352356,0.24170221388339996,0.6767375469207764,0.1993156224489212
3.996363,0.6714767217636108,0.24031558632850647,0.6761894822120667,0.20339900255203247
4.013019,0.6753832697868347,0.23665571212768555,0.6794801950454712,0.20251864194869995
4.029675,0.6768298149108887,0.23674434423446655,0.6792675852775574,0.20119936764240265
4.046329,0.675504744052887,0.2349984049797058,0.6793788075447083,0.195057213306427
4.062983,0.6763467192649841,0.23757432401180267,0.6817436814308167,0.192576602101326
4.079637,0.6792101263999939,0.2320242077112198,0.6809297800064087,0.19008050858974457
4.096291,0.675201416015625,0.22671905159950256,0.683440089225769,0.18726134300231934
4.112945,0.6697878241539001,0.23276934027671814,0.6846480965614319,0.1899951696395874
4.1296,0.6780500411987305,0.2356872856616974,0.687330424785614,0.19307120144367218
4.146252,0.704875648021698,0.2353944629430771,0.714072048664093,0.19760769605636597
4.162907,0.7150555849075317,0.23105847835540771,0.7203540802001953,0.1932978630065918
4.179561,0.7135975956916809,0.22704696655273438,0.7168254852294922,0.19555893540382385
4.196214,0.7121717929840088,0.22628703713417053,0.7189504504203796,0.1987335979938507
4.212868,0.7170772552490234,0.22403573989868164,0.7118450403213501,0.18677690625190735
4.229523,0.7201464176177979,0.22467252612113953,0.704475462436676,0.17806075513362885
4.246176,0.714830219745636,0.22682960331439972,0.7109622359275818,0.17525237798690796
4.26283,0.7126071453094482,0.2197776436805725,0.7154051065444946,0.19039539992809296
4.279485,0.7164636254310608,0.2148175686597824,0.7163146734237671,0.1927134394645691
4.296138,0.7171052694320679,0.2180350124835968,0.7121554613113403,0.18178465962409973
4.312791,0.714995801448822,0.2240714132785797,0.7073268294334412,0.19104114174842834
4.329445,0.7184011936187744,0.22112320363521576,0.713193953037262,0.19558469951152802
4.3461,0.7187346816062927,0.20977172255516052,0.7123095393180847,0.1917169839143753
4.362753,0.7126156687736511,0.22075368463993073,0.7098502516746521,0.18813902139663696
4.379407,0.6319159865379333,0.22088263928890228,0.7209939956665039,0.18969938158988953
4.396061,0.5779550075531006,0.2101326584815979,nan,nan
4.412714,0.20946799218654633,0.2648722529411316,nan,nan
4.429368,0.19875940680503845,0.27299776673316956,nan,nan
4.446022,0.18153640627861023,0.258849561214447,0.17617502808570862,0.20194876194000244
4.462675,0.17999622225761414,0.2602143883705139,0.1759418249130249,0.21609483659267426
4.479329,0.18254132568836212,0.26660478115081787,0.17749536037445068,0.20585060119628906
4.495983,0.1819131225347519,0.265918105840683,0.17854143679141998,0.1917237490415573
4.512636,0.17990075051784515,0.2728371024131775,0.17644400894641876,0.19468121230602264
4.529289,0.18223658204078674,0.27482953667640686,0.17640428245067596,0.19598518311977386
4.545944,0.1836606115102768,0.27471423149108887,0.17352674901485443,0.19328489899635315
4.562598,0.1826808601617813,0.273306667804718,0.1746859848499298,0.19475805759429932
4.579251,0.18074361979961395,0.27124539017677307,0.1725943386554718,0.19761283695697784
4.595904,0.1633671075105667,0.2722257077693939,0.15100929141044617,0.19970214366912842
4.612558,0.14429442584514618,0.27565497159957886,0.1296851485967636,0.204704150557518
4.62921,0.1474098265171051,0.2761734127998352,0.13900065422058105,0.21196411550045013
4.645865,0.14562612771987915,0.26684826612472534,0.1396103948354721,0.2025945633649826
4.662518,0.1478884369134903,0.26143237948417664,0.13820427656173706,0.19916945695877075
4.679171,0.1484692096710205,0.2708618938922882,0.1344868540763855,0.2003801316022873
4.695825,0.14620311558246613,0.2744333744049072,0.13348421454429626,0.1893196851015091
4.712479,0.14727644622325897,0.2671163082122803,0.13602711260318756,0.1866699904203415
4.729132,0.14615583419799805,0.26276758313179016,0.13846978545188904,0.18896006047725677
4.745785,0.14275461435317993,0.2658883333206177,0.1385861188173294,0.18461209535598755
4.762439,0.14281341433525085,0.26687970757484436,0.13661767542362213,0.18856441974639893
4.779091,0.14265353977680206,0.26542672514915466,0.13247306644916534,0.18875081837177277
4.795745,0.1412173956632614,0.27067312598228455,0.13444092869758606,0.18810775876045227
4.812399,0.14226597547531128,0.27309027314186096,0.13596060872077942,0.19020120799541473
4.829053,0.142491415143013,0.2728734612464905,0.13442420959472656,0.18392004072666168
4.845705,0.1428036242723465,0.27143988013267517,0.13377198576927185,0.1724361777305603
4.862359,0.1438290774822235,0.2665790319442749,0.1334356665611267,0.17503029108047485
4.879013,0.14373299479484558,0.26276734471321106,0.13434036076068878,0.18648448586463928
4.895665,0.14451514184474945,0.2579450011253357,0.1354217678308487,0.19022704660892487
4.912318,0.1476915180683136,0.2558784782886505,0.1334414929151535,0.19427743554115295
4.928972,0.14701803028583527,0.2565527856349945,0.130717933177948,0.19190393388271332
4.945625,0.14662815630435944,0.2522057890892029,0.12888866662979126,0.18797607719898224
4.962278,0.14824515581130981,0.2550053000450134,0.12991344928741455,0.18415337800979614
4.978932,0.14807292819023132,0.25284144282341003,0.12534672021865845,0.1808576136827469
4.995584,0.14806830883026123,0.253263920545578,0.12361765652894974,0.1855829805135727
5.012238,0.1468859612941742,0.2578807473182678,0.12425585091114044,0.1841617375612259
5.028891,0.1500956267118454,0.25662633776664734,0.1284637451171875,0.19042371213436127
5.045544,0.18932440876960754,0.25247427821159363,0.18710623681545258,0.20261453092098236
5.062197,0.21033500134944916,0.25263139605522156,0.20427030324935913,0.2002802938222885
5.07885,0.21249189972877502,0.25376033782958984,0.19576309621334076,0.20178715884685516
5.095504,0.2138177901506424,0.2503947615623474,0.1952601969242096,0.20142127573490143
5.112156,0.21111181378364563,0.2503020763397217,0.19552713632583618,0.20168131589889526
5.12881,0.20999182760715485,0.25311267375946045,0.1969711184501648,0.2035040408372879
5.145463,0.21055079996585846,0.2527444660663605,0.19582368433475494,0.20688015222549438
5.162116,0.2119017392396927,0.25349152088165283,0.19539953768253326,0.20718957483768463
5.178769,0.20957763493061066,0.2565004229545593,0.19218683242797852,0.21396934986114502
5.195422,0.21079519391059875,0.27237769961357117,0.19045306742191315,0.20908667147159576
5.212074,0.21357831358909607,0.3123684525489807,nan,nan
5.228728,nan,nan,nan,nan
5.245381,nan,nan,nan,nan
5.262033,nan,nan,nan,nan
5.278686,nan,nan,nan,nan
5.29534,nan,nan,nan,nan
5.311992,nan,nan,nan,nan
5.328645,nan,nan,nan,nan
5.345298,0.22217366099357605,0.4560667872428894,nan,nan
5.361952,0.22217366099357605,0.4560667872428894,nan,nan
5.378604,0.2203236222267151,0.32750841975212097,0.23596152663230896,0.33374524116516113
5.395257,0.22798693180084229,0.3129039704799652,0.23596152663230896,0.33374524116516113
5.41191,0.23955467343330383,0.3974524140357971,0.22589445114135742,0.3554896116256714
5.428562,0.24138349294662476,0.47338777780532837,0.22589445114135742,0.3554896116256714
5.445215,0.2452634572982788,0.3757078945636749,0.23291859030723572,0.2987665832042694
5.461868,0.2406141459941864,0.34489208459854126,0.23291859030723572,0.2987665832042694
5.47852,0.23548708856105804,0.3269050121307373,0.24044105410575867,0.2821088433265686
5.495173,0.23357103765010834,0.31359049677848816,0.24044105410575867,0.2821088433265686
5.511826,0.23059800267219543,0.31815439462661743,0.23940600454807281,0.2625094950199127
5.528479,0.23107722401618958,0.325713574886322,0.23976434767246246,0.23663106560707092
5.545132,0.23239952325820923,0.31263548135757446,0.24133893847465515,0.21783889830112457
5.561784,0.23347559571266174,0.32907259464263916,0.24178023636341095,0.23344038426876068
5.578436,0.29812857508659363,0.31138482689857483,0.32034197449684143,0.22777293622493744
5.595089,0.2985360324382782,0.2827308475971222,0.3167693316936493,0.19859901070594788
5.611742,0.2951243221759796,0.2702784240245819,0.3088322877883911,0.18537257611751556
5.628396,0.2922636866569519,0.2838553786277771,0.31352266669273376,0.1847471445798874
5.645049,0.2923804521560669,0.2757192850112915,0.31219127774238586,0.18998897075653076
5.661704,0.2906205654144287,0.2778793275356293,0.30250751972198486,0.20465023815631866
5.678359,0.29354843497276306,0.2692253291606903,0.298296719789505,0.1963314414024353
5.695013,0.29836371541023254,0.23900923132896423,0.3011311888694763,0.18349261581897736
5.711668,0.2982446253299713,0.24206548929214478,0.30406656861305237,0.17303232848644257
5.728324,0.2947913110256195,0.24986979365348816,0.3023717403411865,0.19167070090770721
5.744978,0.2965843975543976,0.24952009320259094,0.3067643642425537,0.19039800763130188
5.761633,0.2999182641506195,0.24781663715839386,0.30851995944976807,0.1821562945842743
5.778288,0.29899901151657104,0.2407902628183365,0.30549904704093933,0.18922023475170135
5.794942,0.2803407311439514,0.24725480377674103,0.28718671202659607,0.21186497807502747
5.811597,0.24820944666862488,0.24764740467071533,0.24666728079319,0.19963562488555908
5.828253,0.24356815218925476,0.25191420316696167,0.2536199986934662,0.1738450825214386
5.844907,0.24387751519680023,0.25418150424957275,0.2617742717266083,0.1666872352361679
5.861562,0.24601969122886658,0.2716302275657654,0.25297755002975464,0.1750061959028244
5.878217,0.2503730058670044,0.27240854501724243,0.24617920815944672,0.18601678311824799
5.894872,0.2528421878814697,0.2654658854007721,0.2514819800853729,0.19961731135845184
