x,y,time_seconds,current_time,postID,screenshot_filename
1017,708,231.462957,2024-06-21 19:03:11.733,16,screenshot_2024-06-21T19_03_12.png
1015,713,231.47961,2024-06-21 19:03:11.748,16,screenshot_2024-06-21T19_03_12.png
1017,715,231.496265,2024-06-21 19:03:11.764,16,screenshot_2024-06-21T19_03_12.png
1023,708,231.51292,2024-06-21 19:03:11.780,16,screenshot_2024-06-21T19_03_12.png
1018,706,231.52957400000005,2024-06-21 19:03:11.796,16,screenshot_2024-06-21T19_03_12.png
1014,710,231.546229,2024-06-21 19:03:11.811,16,screenshot_2024-06-21T19_03_12.png
1004,703,231.56288400000005,2024-06-21 19:03:11.827,16,screenshot_2024-06-21T19_03_12.png
904,569,231.579537,2024-06-21 19:03:11.843,16,screenshot_2024-06-21T19_03_12.png
775,378,231.596192,2024-06-21 19:03:11.859,16,screenshot_2024-06-21T19_03_12.png
715,283,231.612847,2024-06-21 19:03:11.875,16,screenshot_2024-06-21T19_03_12.png
710,273,231.629501,2024-06-21 19:03:11.891,16,screenshot_2024-06-21T19_03_12.png
708,258,231.646156,2024-06-21 19:03:11.906,16,screenshot_2024-06-21T19_03_12.png
701,257,231.662811,2024-06-21 19:03:11.929,16,screenshot_2024-06-21T19_03_12.png
699,261,231.679465,2024-06-21 19:03:11.938,16,screenshot_2024-06-21T19_03_12.png
698,266,231.696119,2024-06-21 19:03:11.955,16,screenshot_2024-06-21T19_03_12.png
697,265,231.712774,2024-06-21 19:03:11.969,16,screenshot_2024-06-21T19_03_12.png
699,270,231.729429,2024-06-21 19:03:12.001,16,screenshot_2024-06-21T19_03_12.png
699,271,231.746083,2024-06-21 19:03:12.016,16,screenshot_2024-06-21T19_03_12.png
706,266,231.762738,2024-06-21 19:03:12.032,16,screenshot_2024-06-21T19_03_12.png
616,196,231.779392,2024-06-21 19:03:12.047,16,screenshot_2024-06-21T19_03_12.png
607,189,231.796046,2024-06-21 19:03:12.063,16,screenshot_2024-06-21T19_03_12.png
606,182,231.812701,2024-06-21 19:03:12.079,16,screenshot_2024-06-21T19_03_12.png
607,172,231.829356,2024-06-21 19:03:12.099,16,screenshot_2024-06-21T19_03_12.png
607,171,231.84601,2024-06-21 19:03:12.111,16,screenshot_2024-06-21T19_03_12.png
611,170,231.862665,2024-06-21 19:03:12.127,16,screenshot_2024-06-21T19_03_12.png
608,172,231.879319,2024-06-21 19:03:12.142,16,screenshot_2024-06-21T19_03_12.png
605,170,231.89597300000003,2024-06-21 19:03:12.159,16,screenshot_2024-06-21T19_03_12.png
604,170,231.912628,2024-06-21 19:03:12.174,16,screenshot_2024-06-21T19_03_12.png
601,170,231.92928300000003,2024-06-21 19:03:12.190,16,screenshot_2024-06-21T19_03_12.png
577,169,231.945938,2024-06-21 19:03:12.206,16,screenshot_2024-06-21T19_03_12.png
545,169,231.962591,2024-06-21 19:03:12.221,16,screenshot_2024-06-21T19_03_12.png
548,170,231.979245,2024-06-21 19:03:12.237,16,screenshot_2024-06-21T19_03_12.png
551,169,231.9959,2024-06-21 19:03:12.255,16,screenshot_2024-06-21T19_03_12.png
552,171,232.012554,2024-06-21 19:03:12.269,16,screenshot_2024-06-21T19_03_12.png
