x,y,time_seconds,current_time,postID,screenshot_filename
951,424,315.320347,2024-06-21 21:29:39.352,15,screenshot_2024-06-21T21_29_41.png
949,434,315.337002,2024-06-21 21:29:39.378,15,screenshot_2024-06-21T21_29_41.png
943,441,315.353657,2024-06-21 21:29:39.393,15,screenshot_2024-06-21T21_29_41.png
948,440,315.37031,2024-06-21 21:29:39.409,15,screenshot_2024-06-21T21_29_41.png
952,433,315.386965,2024-06-21 21:29:39.425,15,screenshot_2024-06-21T21_29_41.png
946,428,315.40362,2024-06-21 21:29:39.441,15,screenshot_2024-06-21T21_29_41.png
943,423,315.420274,2024-06-21 21:29:39.457,15,screenshot_2024-06-21T21_29_41.png
948,424,315.436929,2024-06-21 21:29:39.473,15,screenshot_2024-06-21T21_29_41.png
950,422,315.453584,2024-06-21 21:29:39.488,15,screenshot_2024-06-21T21_29_41.png
950,423,315.470237,2024-06-21 21:29:39.504,15,screenshot_2024-06-21T21_29_41.png
952,434,315.486892,2024-06-21 21:29:39.520,15,screenshot_2024-06-21T21_29_41.png
949,432,315.503547,2024-06-21 21:29:39.535,15,screenshot_2024-06-21T21_29_41.png
949,431,315.520201,2024-06-21 21:29:39.553,15,screenshot_2024-06-21T21_29_41.png
950,430,315.536856,2024-06-21 21:29:39.567,15,screenshot_2024-06-21T21_29_41.png
947,424,315.553511,2024-06-21 21:29:39.582,15,screenshot_2024-06-21T21_29_41.png
944,427,315.57016600000003,2024-06-21 21:29:39.598,15,screenshot_2024-06-21T21_29_41.png
940,429,315.586819,2024-06-21 21:29:39.614,15,screenshot_2024-06-21T21_29_41.png
894,436,315.603474,2024-06-21 21:29:39.629,15,screenshot_2024-06-21T21_29_41.png
832,432,315.620129,2024-06-21 21:29:39.661,15,screenshot_2024-06-21T21_29_41.png
842,435,315.636783,2024-06-21 21:29:39.676,15,screenshot_2024-06-21T21_29_41.png
797,366,315.653438,2024-06-21 21:29:39.695,15,screenshot_2024-06-21T21_29_41.png
790,366,315.670093,2024-06-21 21:29:39.708,15,screenshot_2024-06-21T21_29_41.png
799,369,315.686747,2024-06-21 21:29:39.724,15,screenshot_2024-06-21T21_29_41.png
800,365,315.703402,2024-06-21 21:29:39.739,15,screenshot_2024-06-21T21_29_41.png
805,362,315.720056,2024-06-21 21:29:39.756,15,screenshot_2024-06-21T21_29_41.png
810,361,315.73671,2024-06-21 21:29:39.771,15,screenshot_2024-06-21T21_29_41.png
799,355,315.753365,2024-06-21 21:29:39.794,15,screenshot_2024-06-21T21_29_41.png
816,400,315.77002,2024-06-21 21:29:39.802,15,screenshot_2024-06-21T21_29_41.png
819,403,315.786674,2024-06-21 21:29:39.818,15,screenshot_2024-06-21T21_29_41.png
621,208,315.803329,2024-06-21 21:29:39.834,15,screenshot_2024-06-21T21_29_41.png
619,216,315.819984,2024-06-21 21:29:39.854,15,screenshot_2024-06-21T21_29_41.png
613,220,315.836638,2024-06-21 21:29:39.866,15,screenshot_2024-06-21T21_29_41.png
614,218,315.853292,2024-06-21 21:29:39.883,15,screenshot_2024-06-21T21_29_41.png
620,212,315.869947,2024-06-21 21:29:39.898,15,screenshot_2024-06-21T21_29_41.png
624,215,315.886602,2024-06-21 21:29:39.914,15,screenshot_2024-06-21T21_29_41.png
623,220,315.903256,2024-06-21 21:29:39.929,15,screenshot_2024-06-21T21_29_41.png
622,216,315.919911,2024-06-21 21:29:39.961,15,screenshot_2024-06-21T21_29_41.png
620,212,315.936566,2024-06-21 21:29:39.977,15,screenshot_2024-06-21T21_29_41.png
621,208,315.953219,2024-06-21 21:29:39.993,15,screenshot_2024-06-21T21_29_41.png
622,210,315.969873,2024-06-21 21:29:40.011,15,screenshot_2024-06-21T21_29_41.png
617,210,315.986528,2024-06-21 21:29:40.024,15,screenshot_2024-06-21T21_29_41.png
618,210,316.003182,2024-06-21 21:29:40.040,15,screenshot_2024-06-21T21_29_41.png
630,210,316.019837,2024-06-21 21:29:40.056,15,screenshot_2024-06-21T21_29_41.png
704,209,316.036492,2024-06-21 21:29:40.072,15,screenshot_2024-06-21T21_29_41.png
727,210,316.053146,2024-06-21 21:29:40.087,15,screenshot_2024-06-21T21_29_41.png
