x,y,time_seconds,current_time,postID,screenshot_filename
975,660,176.588106,2024-06-21 16:39:22.239,19,screenshot_2024-06-21T16_39_23.png
968,666,176.60476,2024-06-21 16:39:22.257,19,screenshot_2024-06-21T16_39_23.png
970,670,176.621415,2024-06-21 16:39:22.270,19,screenshot_2024-06-21T16_39_23.png
976,673,176.638069,2024-06-21 16:39:22.286,19,screenshot_2024-06-21T16_39_23.png
975,669,176.654723,2024-06-21 16:39:22.302,19,screenshot_2024-06-21T16_39_23.png
978,667,176.671378,2024-06-21 16:39:22.317,19,screenshot_2024-06-21T16_39_23.png
970,668,176.688033,2024-06-21 16:39:22.333,19,screenshot_2024-06-21T16_39_23.png
976,668,176.704687,2024-06-21 16:39:22.365,19,screenshot_2024-06-21T16_39_23.png
985,669,176.721342,2024-06-21 16:39:22.380,19,screenshot_2024-06-21T16_39_23.png
977,668,176.737997,2024-06-21 16:39:22.396,19,screenshot_2024-06-21T16_39_23.png
975,671,176.75465,2024-06-21 16:39:22.412,19,screenshot_2024-06-21T16_39_23.png
985,676,176.771305,2024-06-21 16:39:22.427,19,screenshot_2024-06-21T16_39_23.png
983,689,176.78796,2024-06-21 16:39:22.448,19,screenshot_2024-06-21T16_39_23.png
972,669,176.804615,2024-06-21 16:39:22.459,19,screenshot_2024-06-21T16_39_23.png
951,557,176.821269,2024-06-21 16:39:22.475,19,screenshot_2024-06-21T16_39_23.png
952,535,176.837924,2024-06-21 16:39:22.490,19,screenshot_2024-06-21T16_39_23.png
953,513,176.854579,2024-06-21 16:39:22.506,19,screenshot_2024-06-21T16_39_23.png
954,492,176.871232,2024-06-21 16:39:22.521,19,screenshot_2024-06-21T16_39_23.png
955,470,176.887887,2024-06-21 16:39:22.537,19,screenshot_2024-06-21T16_39_23.png
956,449,176.904542,2024-06-21 16:39:22.558,19,screenshot_2024-06-21T16_39_23.png
957,427,176.921196,2024-06-21 16:39:22.568,19,screenshot_2024-06-21T16_39_23.png
959,406,176.937851,2024-06-21 16:39:22.584,19,screenshot_2024-06-21T16_39_23.png
1163,486,176.954506,2024-06-21 16:39:22.611,19,screenshot_2024-06-21T16_39_23.png
1031,435,176.97116,2024-06-21 16:39:22.626,19,screenshot_2024-06-21T16_39_23.png
964,397,176.987814,2024-06-21 16:39:22.642,19,screenshot_2024-06-21T16_39_23.png
960,391,177.004469,2024-06-21 16:39:22.658,19,screenshot_2024-06-21T16_39_23.png
958,385,177.021123,2024-06-21 16:39:22.673,19,screenshot_2024-06-21T16_39_23.png
963,401,177.037778,2024-06-21 16:39:22.689,19,screenshot_2024-06-21T16_39_23.png
957,408,177.054433,2024-06-21 16:39:22.705,19,screenshot_2024-06-21T16_39_23.png
940,438,177.071088,2024-06-21 16:39:22.720,19,screenshot_2024-06-21T16_39_23.png
942,463,177.087742,2024-06-21 16:39:22.736,19,screenshot_2024-06-21T16_39_23.png
937,463,177.104396,2024-06-21 16:39:22.758,19,screenshot_2024-06-21T16_39_23.png
930,462,177.12105100000002,2024-06-21 16:39:22.768,19,screenshot_2024-06-21T16_39_23.png
937,470,177.137705,2024-06-21 16:39:22.799,19,screenshot_2024-06-21T16_39_23.png
934,472,177.15436,2024-06-21 16:39:22.815,19,screenshot_2024-06-21T16_39_23.png
940,467,177.171015,2024-06-21 16:39:22.831,19,screenshot_2024-06-21T16_39_23.png
934,474,177.187669,2024-06-21 16:39:22.847,19,screenshot_2024-06-21T16_39_23.png
929,480,177.20432399999999,2024-06-21 16:39:22.862,19,screenshot_2024-06-21T16_39_23.png
898,464,177.220978,2024-06-21 16:39:22.878,19,screenshot_2024-06-21T16_39_23.png
866,434,177.237632,2024-06-21 16:39:22.896,19,screenshot_2024-06-21T16_39_23.png
583,214,177.254287,2024-06-21 16:39:22.911,19,screenshot_2024-06-21T16_39_23.png
586,214,177.270942,2024-06-21 16:39:22.927,19,screenshot_2024-06-21T16_39_23.png
591,215,177.287596,2024-06-21 16:39:22.943,19,screenshot_2024-06-21T16_39_23.png
594,218,177.304251,2024-06-21 16:39:22.959,19,screenshot_2024-06-21T16_39_23.png
588,218,177.320906,2024-06-21 16:39:22.974,19,screenshot_2024-06-21T16_39_23.png
584,221,177.33756,2024-06-21 16:39:22.990,19,screenshot_2024-06-21T16_39_23.png
578,223,177.354214,2024-06-21 16:39:23.006,19,screenshot_2024-06-21T16_39_23.png
577,217,177.370869,2024-06-21 16:39:23.022,19,screenshot_2024-06-21T16_39_23.png
579,211,177.387524,2024-06-21 16:39:23.037,19,screenshot_2024-06-21T16_39_23.png
582,215,177.404178,2024-06-21 16:39:23.060,19,screenshot_2024-06-21T16_39_23.png
